circuit,num_qubits,num_nodes,num_quantum_nodes,num_classical_nodes,num_edges,k,overhead,capacity,optimal_cost,heuristic_cost,ratio,brute_force_time,heuristic_time,method,partitions_checked,search_completed,optimal_qubit_counts,heuristic_qubit_counts,optimal_classical_counts,heuristic_classical_counts
qwalk-noancilla_indep_qiskit_5,5,1771,1766,5,1502,3,1.0,2,1863.0,1490.0,0.7997852925389157,0.06404614448547363,0.28061795234680176,TIMED-QUBIT-LEVEL,243,True,"[2, 2, 1]","[2, 2, 2]","[5, 0, 0]","[3, 1, 1]"
qwalk-noancilla_indep_qiskit_5,5,1771,1766,5,1502,3,1.1,2,1863.0,1490.0,0.7997852925389157,0.06543517112731934,0.24587607383728027,TIMED-QUBIT-LEVEL,243,True,"[2, 2, 1]","[2, 2, 2]","[5, 0, 0]","[3, 1, 1]"
qwalk-noancilla_indep_qiskit_5,5,1771,1766,5,1502,3,1.2,2,1863.0,1490.0,0.7997852925389157,0.06437468528747559,0.24320483207702637,TIMED-QUBIT-LEVEL,243,True,"[2, 2, 1]","[2, 2, 2]","[5, 0, 0]","[3, 1, 1]"
qwalk-noancilla_indep_qiskit_5,5,1771,1766,5,1502,3,1.3,3,1202.0,1870.0,1.5557404326123128,0.15021800994873047,0.23441791534423828,TIMED-QUBIT-LEVEL,243,True,"[3, 2, 0]","[3, 3, 2]","[5, 0, 0]","[3, 1, 1]"
qaoa_indep_qiskit_3,3,51,48,3,42,3,1.0,1,62.0,60.0,0.967741935483871,0.00032520294189453125,0.0004630088806152344,TIMED-QUBIT-LEVEL,27,True,"[1, 1, 1]","[1, 1, 1]","[3, 0, 0]","[1, 1, 1]"
qaoa_indep_qiskit_3,3,51,48,3,42,3,1.1,2,41.0,60.0,1.4634146341463414,0.0006060600280761719,0.0004763603210449219,TIMED-QUBIT-LEVEL,27,True,"[2, 1, 0]","[2, 2, 2]","[3, 0, 0]","[2, 1, 0]"
qaoa_indep_qiskit_3,3,51,48,3,42,3,1.2,2,41.0,60.0,1.4634146341463414,0.0005910396575927734,0.00046706199645996094,TIMED-QUBIT-LEVEL,27,True,"[2, 1, 0]","[2, 2, 2]","[3, 0, 0]","[2, 1, 0]"
qaoa_indep_qiskit_3,3,51,48,3,42,3,1.3,2,41.0,60.0,1.4634146341463414,0.0005900859832763672,0.0004627704620361328,TIMED-QUBIT-LEVEL,27,True,"[2, 1, 0]","[2, 2, 2]","[3, 0, 0]","[2, 1, 0]"
wstate_indep_qiskit_3,3,35,32,3,28,3,1.0,1,42.0,40.0,0.9523809523809523,0.0003590583801269531,0.00028395652770996094,TIMED-QUBIT-LEVEL,27,True,"[1, 1, 1]","[1, 1, 1]","[3, 0, 0]","[1, 1, 1]"
wstate_indep_qiskit_3,3,35,32,3,28,3,1.1,2,21.0,30.0,1.4285714285714286,0.0004508495330810547,0.0005669593811035156,TIMED-QUBIT-LEVEL,27,True,"[2, 1, 0]","[2, 2, 1]","[3, 0, 0]","[2, 1, 0]"
