circuit,num_qubits,num_nodes,num_quantum_nodes,num_classical_nodes,num_edges,k,overhead,capacity,optimal_cost,heuristic_cost,ratio,brute_force_time,heuristic_time,method,optimal_qubit_counts,heuristic_qubit_counts,optimal_classical_counts,heuristic_classical_counts
pricingcall_indep_qiskit_5,5,170,165,5,139,3,1.4,3,70.0,401.0,5.728571428571429,4.026610851287842,0.003072023391723633,QUBIT-LEVEL,"[3, 2, 0]","[3, 3, 3]","[3, 2, 0]","[1, 1, 3]"
pricingcall_indep_qiskit_5,5,170,165,5,139,3,1.5,3,70.0,401.0,5.728571428571429,4.029732942581177,0.0030570030212402344,QUBIT-LEVEL,"[3, 2, 0]","[3, 3, 3]","[3, 2, 0]","[1, 1, 3]"
twolocalrandom_indep_qiskit_4,4,132,128,4,110,3,1.0,2,120.0,222.0,1.85,0.26688432693481445,0.002463102340698242,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[1, 0, 3]"
twolocalrandom_indep_qiskit_4,4,132,128,4,110,3,1.1,2,120.0,222.0,1.85,0.27765989303588867,0.002362966537475586,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[1, 0, 3]"
twolocalrandom_indep_qiskit_4,4,132,128,4,110,3,1.2,2,120.0,222.0,1.85,0.26550865173339844,0.0023670196533203125,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[1, 0, 3]"
twolocalrandom_indep_qiskit_4,4,132,128,4,110,3,1.3,2,120.0,222.0,1.85,0.2650120258331299,0.0023910999298095703,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[1, 0, 3]"
twolocalrandom_indep_qiskit_4,4,132,128,4,110,3,1.4,2,120.0,222.0,1.85,0.2655808925628662,0.002351045608520508,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[1, 0, 3]"
twolocalrandom_indep_qiskit_4,4,132,128,4,110,3,1.5,2,120.0,222.0,1.85,0.2668287754058838,0.002351999282836914,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[1, 0, 3]"
ghz_indep_qiskit_5,5,35,30,5,26,3,1.0,2,20.0,54.0,2.7,0.34987688064575195,0.0003268718719482422,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]","[2, 2, 1]","[3, 0, 2]"
ghz_indep_qiskit_5,5,35,30,5,26,3,1.1,2,20.0,54.0,2.7,0.34806013107299805,0.0003268718719482422,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]","[2, 2, 1]","[3, 0, 2]"
ghz_indep_qiskit_5,5,35,30,5,26,3,1.2,2,20.0,54.0,2.7,0.3489499092102051,0.00032401084899902344,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]","[2, 2, 1]","[3, 0, 2]"
ghz_indep_qiskit_5,5,35,30,5,26,3,1.3,3,10.0,51.0,5.1,0.8104889392852783,0.0001990795135498047,QUBIT-LEVEL,"[3, 2, 0]","[3, 3, 3]","[3, 2, 0]","[2, 1, 2]"
ghz_indep_qiskit_5,5,35,30,5,26,3,1.4,3,10.0,51.0,5.1,0.8207969665527344,0.0002200603485107422,QUBIT-LEVEL,"[3, 2, 0]","[3, 3, 3]","[3, 2, 0]","[2, 1, 2]"
ghz_indep_qiskit_5,5,35,30,5,26,3,1.5,3,10.0,51.0,5.1,0.8139960765838623,0.00022101402282714844,QUBIT-LEVEL,"[3, 2, 0]","[3, 3, 3]","[3, 2, 0]","[2, 1, 2]"
realamprandom_indep_qiskit_5,5,210,205,5,175,3,1.0,2,240.0,261.0,1.0875,2.1080739498138428,0.006270170211791992,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]","[2, 2, 1]","[2, 0, 3]"
realamprandom_indep_qiskit_5,5,210,205,5,175,3,1.1,2,240.0,261.0,1.0875,2.1084210872650146,0.00635075569152832,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]","[2, 2, 1]","[2, 0, 3]"
realamprandom_indep_qiskit_5,5,210,205,5,175,3,1.2,2,240.0,261.0,1.0875,2.121295928955078,0.0064601898193359375,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]","[2, 2, 1]","[2, 0, 3]"
realamprandom_indep_qiskit_5,5,210,205,5,175,3,1.3,3,180.0,462.0,2.566666666666667,4.959758996963501,0.004983186721801758,QUBIT-LEVEL,"[3, 2, 0]","[3, 3, 3]","[3, 2, 0]","[4, 1, 0]"
realamprandom_indep_qiskit_5,5,210,205,5,175,3,1.4,3,180.0,462.0,2.566666666666667,5.0432610511779785,0.0049169063568115234,QUBIT-LEVEL,"[3, 2, 0]","[3, 3, 3]","[3, 2, 0]","[4, 1, 0]"
realamprandom_indep_qiskit_5,5,210,205,5,175,3,1.5,3,180.0,462.0,2.566666666666667,5.0251219272613525,0.005010843276977539,QUBIT-LEVEL,"[3, 2, 0]","[3, 3, 3]","[3, 2, 0]","[4, 1, 0]"
graphstate_indep_qiskit_5,5,45,40,5,35,3,1.0,2,30.0,52.0,1.7333333333333334,0.473369836807251,0.00044798851013183594,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]","[2, 2, 1]","[2, 2, 1]"
graphstate_indep_qiskit_5,5,45,40,5,35,3,1.1,2,30.0,52.0,1.7333333333333334,0.4665648937225342,0.00042891502380371094,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]","[2, 2, 1]","[2, 2, 1]"
graphstate_indep_qiskit_5,5,45,40,5,35,3,1.2,2,30.0,52.0,1.7333333333333334,0.46859025955200195,0.0004181861877441406,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]","[2, 2, 1]","[2, 2, 1]"
graphstate_indep_qiskit_5,5,45,40,5,35,3,1.3,3,20.0,84.0,4.2,1.0826442241668701,0.0003771781921386719,QUBIT-LEVEL,"[3, 2, 0]","[3, 3, 3]","[3, 2, 0]","[2, 1, 2]"
graphstate_indep_qiskit_5,5,45,40,5,35,3,1.4,3,20.0,84.0,4.2,1.1139588356018066,0.0002899169921875,QUBIT-LEVEL,"[3, 2, 0]","[3, 3, 3]","[3, 2, 0]","[2, 1, 2]"
graphstate_indep_qiskit_5,5,45,40,5,35,3,1.5,3,20.0,84.0,4.2,1.083324909210205,0.0002810955047607422,QUBIT-LEVEL,"[3, 2, 0]","[3, 3, 3]","[3, 2, 0]","[2, 1, 2]"
graphstate_indep_qiskit_4,4,36,32,4,28,3,1.0,2,20.0,63.0,3.15,0.07853412628173828,0.0003058910369873047,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[2, 0, 2]"
graphstate_indep_qiskit_4,4,36,32,4,28,3,1.1,2,20.0,63.0,3.15,0.07653307914733887,0.0003070831298828125,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[2, 0, 2]"
graphstate_indep_qiskit_4,4,36,32,4,28,3,1.2,2,20.0,63.0,3.15,0.07631087303161621,0.0002989768981933594,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[2, 0, 2]"
graphstate_indep_qiskit_4,4,36,32,4,28,3,1.3,2,20.0,63.0,3.15,0.07726407051086426,0.0002930164337158203,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[2, 0, 2]"
graphstate_indep_qiskit_4,4,36,32,4,28,3,1.4,2,20.0,63.0,3.15,0.07625102996826172,0.0002949237823486328,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[2, 0, 2]"
graphstate_indep_qiskit_4,4,36,32,4,28,3,1.5,2,20.0,63.0,3.15,0.07599997520446777,0.0003018379211425781,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[2, 0, 2]"
dj_indep_qiskit_3,3,22,20,2,17,3,1.0,1,20.0,21.0,1.05,0.0008990764617919922,0.00014710426330566406,QUBIT-LEVEL,"[1, 1, 1]","[1, 1, 1]","[1, 1, 0]","[1, 0, 1]"
dj_indep_qiskit_3,3,22,20,2,17,3,1.1,2,10.0,62.0,6.2,0.002649068832397461,0.00013494491577148438,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[1, 1, 0]","[1, 0, 1]"
dj_indep_qiskit_3,3,22,20,2,17,3,1.2,2,10.0,62.0,6.2,0.0026960372924804688,0.0001430511474609375,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[1, 1, 0]","[1, 0, 1]"
dj_indep_qiskit_3,3,22,20,2,17,3,1.3,2,10.0,62.0,6.2,0.002622842788696289,0.00012087821960449219,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[1, 1, 0]","[1, 0, 1]"
dj_indep_qiskit_3,3,22,20,2,17,3,1.4,2,10.0,62.0,6.2,0.0026679039001464844,0.00018095970153808594,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[1, 1, 0]","[1, 0, 1]"
dj_indep_qiskit_3,3,22,20,2,17,3,1.5,2,10.0,62.0,6.2,0.0026450157165527344,0.0001239776611328125,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[1, 1, 0]","[1, 0, 1]"
realamprandom_indep_qiskit_4,4,132,128,4,110,3,1.0,2,120.0,222.0,1.85,0.2722160816192627,0.0023620128631591797,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[1, 0, 3]"
realamprandom_indep_qiskit_4,4,132,128,4,110,3,1.1,2,120.0,222.0,1.85,0.2732529640197754,0.0022728443145751953,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[1, 0, 3]"
realamprandom_indep_qiskit_4,4,132,128,4,110,3,1.2,2,120.0,222.0,1.85,0.27344417572021484,0.002450227737426758,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[1, 0, 3]"
realamprandom_indep_qiskit_4,4,132,128,4,110,3,1.3,2,120.0,222.0,1.85,0.2747609615325928,0.002390146255493164,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[1, 0, 3]"
realamprandom_indep_qiskit_4,4,132,128,4,110,3,1.4,2,120.0,222.0,1.85,0.27091407775878906,0.0024137496948242188,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[1, 0, 3]"
realamprandom_indep_qiskit_4,4,132,128,4,110,3,1.5,2,120.0,222.0,1.85,0.27265000343322754,0.0023870468139648438,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[1, 0, 3]"
ghz_indep_qiskit_4,4,27,23,4,20,3,1.0,2,10.0,54.0,5.4,0.05815291404724121,0.00021004676818847656,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[2, 0, 2]"
ghz_indep_qiskit_4,4,27,23,4,20,3,1.1,2,10.0,54.0,5.4,0.05784893035888672,0.00024199485778808594,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[2, 0, 2]"
ghz_indep_qiskit_4,4,27,23,4,20,3,1.2,2,10.0,54.0,5.4,0.05819082260131836,0.0002040863037109375,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[2, 0, 2]"
ghz_indep_qiskit_4,4,27,23,4,20,3,1.3,2,10.0,54.0,5.4,0.05871701240539551,0.0002231597900390625,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[2, 0, 2]"
ghz_indep_qiskit_4,4,27,23,4,20,3,1.4,2,10.0,54.0,5.4,0.05920290946960449,0.00020503997802734375,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[2, 0, 2]"
ghz_indep_qiskit_4,4,27,23,4,20,3,1.5,2,10.0,54.0,5.4,0.05949807167053223,0.0006437301635742188,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[2, 0, 2]"
qftentangled_indep_qiskit_5,5,112,107,5,91,3,1.0,2,120.0,154.0,1.2833333333333334,1.2483289241790771,0.0021181106567382812,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]","[2, 2, 1]","[1, 2, 2]"
qftentangled_indep_qiskit_5,5,112,107,5,91,3,1.1,2,120.0,154.0,1.2833333333333334,1.2207159996032715,0.002274036407470703,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]","[2, 2, 1]","[1, 2, 2]"
qftentangled_indep_qiskit_5,5,112,107,5,91,3,1.2,2,120.0,154.0,1.2833333333333334,1.1827411651611328,0.0021181106567382812,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]","[2, 2, 1]","[1, 2, 2]"
qftentangled_indep_qiskit_5,5,112,107,5,91,3,1.3,3,80.0,213.0,2.6625,2.7223060131073,0.0015048980712890625,QUBIT-LEVEL,"[2, 3, 0]","[3, 3, 3]","[2, 3, 0]","[1, 1, 3]"
qftentangled_indep_qiskit_5,5,112,107,5,91,3,1.4,3,80.0,213.0,2.6625,2.700570821762085,0.0013022422790527344,QUBIT-LEVEL,"[2, 3, 0]","[3, 3, 3]","[2, 3, 0]","[1, 1, 3]"
qftentangled_indep_qiskit_5,5,112,107,5,91,3,1.5,3,80.0,213.0,2.6625,2.7289209365844727,0.0014867782592773438,QUBIT-LEVEL,"[2, 3, 0]","[3, 3, 3]","[2, 3, 0]","[1, 1, 3]"
vqe_indep_qiskit_3,3,39,36,3,32,3,1.0,1,40.0,43.0,1.075,0.0036389827728271484,0.0004611015319824219,QUBIT-LEVEL,"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[2, 0, 1]"
vqe_indep_qiskit_3,3,39,36,3,32,3,1.1,2,20.0,123.0,6.15,0.013042926788330078,0.0002880096435546875,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[2, 1, 0]","[2, 0, 1]"
vqe_indep_qiskit_3,3,39,36,3,32,3,1.2,2,20.0,123.0,6.15,0.01435995101928711,0.00035119056701660156,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[2, 1, 0]","[2, 0, 1]"
vqe_indep_qiskit_3,3,39,36,3,32,3,1.3,2,20.0,123.0,6.15,0.014989852905273438,0.00032401084899902344,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[2, 1, 0]","[2, 0, 1]"
vqe_indep_qiskit_3,3,39,36,3,32,3,1.4,2,20.0,123.0,6.15,0.013123273849487305,0.0003070831298828125,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[2, 1, 0]","[2, 0, 1]"
vqe_indep_qiskit_3,3,39,36,3,32,3,1.5,2,20.0,123.0,6.15,0.012490034103393555,0.0002849102020263672,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[2, 1, 0]","[2, 0, 1]"
qftentangled_indep_qiskit_4,4,79,75,4,64,3,1.0,2,60.0,163.0,2.716666666666667,0.16603779792785645,0.0010271072387695312,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[2, 2, 0]"
qftentangled_indep_qiskit_4,4,79,75,4,64,3,1.1,2,60.0,163.0,2.716666666666667,0.17265796661376953,0.0011250972747802734,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[2, 2, 0]"
qftentangled_indep_qiskit_4,4,79,75,4,64,3,1.2,2,60.0,163.0,2.716666666666667,0.17457985877990723,0.0010769367218017578,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[2, 2, 0]"
qftentangled_indep_qiskit_4,4,79,75,4,64,3,1.3,2,60.0,163.0,2.716666666666667,0.16610503196716309,0.0013089179992675781,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[2, 2, 0]"
qftentangled_indep_qiskit_4,4,79,75,4,64,3,1.4,2,60.0,163.0,2.716666666666667,0.17586207389831543,0.0010159015655517578,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[2, 2, 0]"
qftentangled_indep_qiskit_4,4,79,75,4,64,3,1.5,2,60.0,163.0,2.716666666666667,0.18083596229553223,0.001081228256225586,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[2, 2, 0]"
ghz_indep_qiskit_3,3,19,16,3,14,3,1.0,1,20.0,23.0,1.15,0.002259969711303711,0.0001678466796875,QUBIT-LEVEL,"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[2, 0, 1]"
ghz_indep_qiskit_3,3,19,16,3,14,3,1.1,2,10.0,53.0,5.3,0.007643938064575195,0.00014495849609375,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[2, 1, 0]","[1, 0, 2]"
ghz_indep_qiskit_3,3,19,16,3,14,3,1.2,2,10.0,53.0,5.3,0.006917238235473633,0.00012683868408203125,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[2, 1, 0]","[1, 0, 2]"
ghz_indep_qiskit_3,3,19,16,3,14,3,1.3,2,10.0,53.0,5.3,0.007182121276855469,0.000141143798828125,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[2, 1, 0]","[1, 0, 2]"
ghz_indep_qiskit_3,3,19,16,3,14,3,1.4,2,10.0,53.0,5.3,0.007317066192626953,0.00013589859008789062,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[2, 1, 0]","[1, 0, 2]"
ghz_indep_qiskit_3,3,19,16,3,14,3,1.5,2,10.0,53.0,5.3,0.006963014602661133,0.00019097328186035156,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[2, 1, 0]","[1, 0, 2]"
realamprandom_indep_qiskit_3,3,72,69,3,60,3,1.0,1,90.0,92.0,1.0222222222222221,0.006648063659667969,0.001177072525024414,QUBIT-LEVEL,"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[2, 1, 0]"
realamprandom_indep_qiskit_3,3,72,69,3,60,3,1.1,2,60.0,211.0,3.5166666666666666,0.024489879608154297,0.0008378028869628906,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[2, 1, 0]","[2, 1, 0]"
realamprandom_indep_qiskit_3,3,72,69,3,60,3,1.2,2,60.0,211.0,3.5166666666666666,0.024538278579711914,0.0007531642913818359,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[2, 1, 0]","[2, 1, 0]"
realamprandom_indep_qiskit_3,3,72,69,3,60,3,1.3,2,60.0,211.0,3.5166666666666666,0.02490973472595215,0.0007879734039306641,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[2, 1, 0]","[2, 1, 0]"
realamprandom_indep_qiskit_3,3,72,69,3,60,3,1.4,2,60.0,211.0,3.5166666666666666,0.02400493621826172,0.0007250308990478516,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[2, 1, 0]","[2, 1, 0]"
realamprandom_indep_qiskit_3,3,72,69,3,60,3,1.5,2,60.0,211.0,3.5166666666666666,0.02235579490661621,0.0007369518280029297,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[2, 1, 0]","[2, 1, 0]"
dj_indep_qiskit_4,4,32,29,3,25,3,1.0,2,20.0,53.0,2.65,0.023649930953979492,0.0002548694610595703,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 1, 0]","[1, 1, 1]"
dj_indep_qiskit_4,4,32,29,3,25,3,1.1,2,20.0,53.0,2.65,0.024938344955444336,0.00023174285888671875,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 1, 0]","[1, 1, 1]"
dj_indep_qiskit_4,4,32,29,3,25,3,1.2,2,20.0,53.0,2.65,0.02451014518737793,0.00027298927307128906,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 1, 0]","[1, 1, 1]"
dj_indep_qiskit_4,4,32,29,3,25,3,1.3,2,20.0,53.0,2.65,0.02565312385559082,0.0002627372741699219,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 1, 0]","[1, 1, 1]"
dj_indep_qiskit_4,4,32,29,3,25,3,1.4,2,20.0,53.0,2.65,0.024431705474853516,0.0004127025604248047,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 1, 0]","[1, 1, 1]"
dj_indep_qiskit_4,4,32,29,3,25,3,1.5,2,20.0,53.0,2.65,0.025721073150634766,0.0002770423889160156,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 1, 0]","[1, 1, 1]"
graphstate_indep_qiskit_3,3,27,24,3,21,3,1.0,1,30.0,32.0,1.0666666666666667,0.0027811527252197266,0.0002338886260986328,QUBIT-LEVEL,"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[2, 1, 0]"
graphstate_indep_qiskit_3,3,27,24,3,21,3,1.1,2,20.0,81.0,4.05,0.010344982147216797,0.00020074844360351562,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[2, 1, 0]","[2, 1, 0]"
graphstate_indep_qiskit_3,3,27,24,3,21,3,1.2,2,20.0,81.0,4.05,0.010286092758178711,0.000209808349609375,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[2, 1, 0]","[2, 1, 0]"
graphstate_indep_qiskit_3,3,27,24,3,21,3,1.3,2,20.0,81.0,4.05,0.010221004486083984,0.0002052783966064453,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[2, 1, 0]","[2, 1, 0]"
graphstate_indep_qiskit_3,3,27,24,3,21,3,1.4,2,20.0,81.0,4.05,0.01028299331665039,0.00021219253540039062,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[2, 1, 0]","[2, 1, 0]"
graphstate_indep_qiskit_3,3,27,24,3,21,3,1.5,2,20.0,81.0,4.05,0.009681224822998047,0.0002040863037109375,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[2, 1, 0]","[2, 1, 0]"
dj_indep_qiskit_5,5,42,38,4,33,3,1.0,2,30.0,73.0,2.433333333333333,0.15575122833251953,0.0003781318664550781,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]","[2, 1, 1]","[0, 3, 1]"
dj_indep_qiskit_5,5,42,38,4,33,3,1.1,2,30.0,73.0,2.433333333333333,0.1636519432067871,0.0003707408905029297,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]","[2, 1, 1]","[0, 3, 1]"
dj_indep_qiskit_5,5,42,38,4,33,3,1.2,2,30.0,73.0,2.433333333333333,0.16222095489501953,0.00039768218994140625,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]","[2, 1, 1]","[0, 3, 1]"
dj_indep_qiskit_5,5,42,38,4,33,3,1.3,3,20.0,82.0,4.1,0.3508491516113281,0.0002739429473876953,QUBIT-LEVEL,"[3, 2, 0]","[3, 3, 3]","[2, 2, 0]","[1, 1, 2]"
dj_indep_qiskit_5,5,42,38,4,33,3,1.4,3,20.0,82.0,4.1,0.3560779094696045,0.0002720355987548828,QUBIT-LEVEL,"[3, 2, 0]","[3, 3, 3]","[2, 2, 0]","[1, 1, 2]"
dj_indep_qiskit_5,5,42,38,4,33,3,1.5,3,20.0,82.0,4.1,0.34407711029052734,0.0002741813659667969,QUBIT-LEVEL,"[3, 2, 0]","[3, 3, 3]","[2, 2, 0]","[1, 1, 2]"
qftentangled_indep_qiskit_3,3,46,43,3,37,3,1.0,1,60.0,62.0,1.0333333333333334,0.0039327144622802734,0.0006799697875976562,QUBIT-LEVEL,"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]"
qftentangled_indep_qiskit_3,3,46,43,3,37,3,1.1,2,40.0,143.0,3.575,0.015562057495117188,0.00045800209045410156,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[2, 1, 0]","[1, 0, 2]"
qftentangled_indep_qiskit_3,3,46,43,3,37,3,1.2,2,40.0,143.0,3.575,0.01541590690612793,0.0004341602325439453,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[2, 1, 0]","[1, 0, 2]"
qftentangled_indep_qiskit_3,3,46,43,3,37,3,1.3,2,40.0,143.0,3.575,0.015604019165039062,0.00040602684020996094,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[2, 1, 0]","[1, 0, 2]"
qftentangled_indep_qiskit_3,3,46,43,3,37,3,1.4,2,40.0,143.0,3.575,0.014980077743530273,0.00039887428283691406,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[2, 1, 0]","[1, 0, 2]"
qftentangled_indep_qiskit_3,3,46,43,3,37,3,1.5,2,40.0,143.0,3.575,0.01584792137145996,0.00041484832763671875,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[2, 1, 0]","[1, 0, 2]"
vqe_indep_qiskit_4,4,56,52,4,46,3,1.0,2,20.0,124.0,6.2,0.12656402587890625,0.0005991458892822266,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[3, 0, 1]"
vqe_indep_qiskit_4,4,56,52,4,46,3,1.1,2,20.0,124.0,6.2,0.12404608726501465,0.0005311965942382812,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[3, 0, 1]"
vqe_indep_qiskit_4,4,56,52,4,46,3,1.2,2,20.0,124.0,6.2,0.13186025619506836,0.0006120204925537109,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[3, 0, 1]"
vqe_indep_qiskit_4,4,56,52,4,46,3,1.3,2,20.0,124.0,6.2,0.12109589576721191,0.0005230903625488281,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[3, 0, 1]"
vqe_indep_qiskit_4,4,56,52,4,46,3,1.4,2,20.0,124.0,6.2,0.12087106704711914,0.0005731582641601562,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[3, 0, 1]"
vqe_indep_qiskit_4,4,56,52,4,46,3,1.5,2,20.0,124.0,6.2,0.12792682647705078,0.0005300045013427734,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[3, 0, 1]"
vqe_indep_qiskit_5,5,73,68,5,60,3,1.0,2,40.0,124.0,3.1,0.790673017501831,0.001032114028930664,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]","[2, 2, 1]","[4, 0, 1]"
vqe_indep_qiskit_5,5,73,68,5,60,3,1.1,2,40.0,124.0,3.1,0.7350571155548096,0.0009839534759521484,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]","[2, 2, 1]","[4, 0, 1]"
vqe_indep_qiskit_5,5,73,68,5,60,3,1.2,2,40.0,124.0,3.1,0.7402811050415039,0.0009989738464355469,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]","[2, 2, 1]","[4, 0, 1]"
vqe_indep_qiskit_5,5,73,68,5,60,3,1.3,3,20.0,155.0,7.75,1.7854692935943604,0.0005598068237304688,QUBIT-LEVEL,"[3, 2, 0]","[3, 3, 3]","[3, 2, 0]","[4, 0, 1]"
vqe_indep_qiskit_5,5,73,68,5,60,3,1.4,3,20.0,155.0,7.75,1.8064038753509521,0.0006241798400878906,QUBIT-LEVEL,"[3, 2, 0]","[3, 3, 3]","[3, 2, 0]","[4, 0, 1]"
vqe_indep_qiskit_5,5,73,68,5,60,3,1.5,3,20.0,155.0,7.75,1.777885913848877,0.0005669593811035156,QUBIT-LEVEL,"[3, 2, 0]","[3, 3, 3]","[3, 2, 0]","[4, 0, 1]"
