circuit,num_qubits,num_nodes,num_quantum_nodes,num_classical_nodes,num_edges,k,overhead,capacity,optimal_cost,heuristic_cost,ratio,brute_force_time,heuristic_time,method,partitions_checked,search_completed,optimal_qubit_counts,heuristic_qubit_counts,optimal_classical_counts,heuristic_classical_counts
dj_indep_qiskit_10,10,92,83,9,73,3,1.1,4,30.0,50.0,1.6666666666666667,300.00014090538025,0.0009109973907470703,NODE-LEVEL-TIMED,90,False,"[3, 4, 4]","[4, 4, 4]","[3, 3, 3]","[4, 2, 3]"
dj_indep_qiskit_10,10,92,83,9,73,3,1.2,4,30.0,50.0,1.6666666666666667,300.00013995170593,0.0009479522705078125,NODE-LEVEL-TIMED,90,False,"[3, 4, 4]","[4, 4, 4]","[3, 3, 3]","[4, 2, 3]"
dj_indep_qiskit_10,10,92,83,9,73,3,1.3,5,70.0,40.0,0.5714285714285714,300.00015902519226,0.0009522438049316406,NODE-LEVEL-TIMED,95,False,"[5, 5, 5]","[5, 4, 5]","[3, 3, 3]","[4, 1, 4]"
dj_indep_qiskit_6,6,52,47,5,41,3,1.0,2,40.0,20.0,0.5,0.08643603324890137,0.0005040168762207031,NODE-LEVEL-TIMED,4,False,"[2, 2, 2]","[2, 2, 2]","[2, 2, 1]","[3, 1, 1]"
dj_indep_qiskit_6,6,52,47,5,41,3,1.1,3,10.0,40.0,4.0,0.3187088966369629,0.0005581378936767578,NODE-LEVEL-TIMED,68,False,"[1, 3, 3]","[3, 3, 3]","[1, 2, 2]","[2, 1, 2]"
dj_indep_qiskit_6,6,52,47,5,41,3,1.2,3,10.0,40.0,4.0,0.31940579414367676,0.0005049705505371094,NODE-LEVEL-TIMED,68,False,"[1, 3, 3]","[3, 3, 3]","[1, 2, 2]","[2, 1, 2]"
dj_indep_qiskit_6,6,52,47,5,41,3,1.3,3,10.0,40.0,4.0,0.3172121047973633,0.0005042552947998047,NODE-LEVEL-TIMED,68,False,"[1, 3, 3]","[3, 3, 3]","[1, 2, 2]","[2, 1, 2]"
dj_indep_qiskit_7,7,62,56,6,49,3,1.0,3,20.0,40.0,2.0,1.2016801834106445,0.0005939006805419922,NODE-LEVEL-TIMED,30,False,"[3, 3, 3]","[3, 3, 3]","[2, 2, 2]","[3, 1, 2]"
dj_indep_qiskit_7,7,62,56,6,49,3,1.1,3,20.0,40.0,2.0,1.2355258464813232,0.0005900859832763672,NODE-LEVEL-TIMED,30,False,"[3, 3, 3]","[3, 3, 3]","[2, 2, 2]","[3, 1, 2]"
dj_indep_qiskit_7,7,62,56,6,49,3,1.2,3,20.0,40.0,2.0,1.215925931930542,0.0005991458892822266,NODE-LEVEL-TIMED,30,False,"[3, 3, 3]","[3, 3, 3]","[2, 2, 2]","[3, 1, 2]"
dj_indep_qiskit_7,7,62,56,6,49,3,1.3,4,10.0,30.0,3.0,11.289872169494629,0.0006232261657714844,NODE-LEVEL-TIMED,51,False,"[1, 3, 4]","[4, 2, 4]","[1, 2, 3]","[3, 0, 3]"
dj_indep_qiskit_8,8,72,65,7,57,3,1.0,3,30.0,40.0,1.3333333333333333,2.488913059234619,0.0006921291351318359,NODE-LEVEL-TIMED,47,False,"[3, 3, 3]","[3, 3, 3]","[3, 2, 2]","[4, 1, 2]"
dj_indep_qiskit_8,8,72,65,7,57,3,1.1,3,30.0,40.0,1.3333333333333333,2.4898970127105713,0.000698089599609375,NODE-LEVEL-TIMED,47,False,"[3, 3, 3]","[3, 3, 3]","[3, 2, 2]","[4, 1, 2]"
dj_indep_qiskit_8,8,72,65,7,57,3,1.2,4,10.0,40.0,4.0,41.948708057403564,0.0007810592651367188,NODE-LEVEL-TIMED,70,False,"[4, 4, 1]","[4, 4, 4]","[3, 3, 1]","[3, 1, 3]"
dj_indep_qiskit_8,8,72,65,7,57,3,1.3,4,10.0,40.0,4.0,42.10989809036255,0.0007300376892089844,NODE-LEVEL-TIMED,70,False,"[4, 4, 1]","[4, 4, 4]","[3, 3, 1]","[3, 1, 3]"
dj_indep_qiskit_9,9,82,74,8,65,3,1.0,3,60.0,40.0,0.6666666666666666,4.910967111587524,0.0008251667022705078,NODE-LEVEL-TIMED,6,False,"[3, 3, 3]","[3, 3, 3]","[3, 3, 2]","[5, 1, 2]"
dj_indep_qiskit_9,9,82,74,8,65,3,1.1,4,20.0,50.0,2.5,300.00013279914856,0.0007352828979492188,NODE-LEVEL-TIMED,65,False,"[3, 4, 4]","[4, 4, 4]","[2, 3, 3]","[3, 2, 3]"
dj_indep_qiskit_9,9,82,74,8,65,3,1.2,4,20.0,50.0,2.5,300.00013422966003,0.0008139610290527344,NODE-LEVEL-TIMED,65,False,"[3, 4, 4]","[4, 4, 4]","[2, 3, 3]","[3, 2, 3]"
dj_indep_qiskit_9,9,82,74,8,65,3,1.3,4,20.0,50.0,2.5,300.0001358985901,0.0007810592651367188,NODE-LEVEL-TIMED,65,False,"[3, 4, 4]","[4, 4, 4]","[2, 3, 3]","[3, 2, 3]"
ghz_indep_qiskit_10,10,75,65,10,56,3,1.0,4,20.0,20.0,1.0,5.230651140213013,0.0007810592651367188,NODE-LEVEL-TIMED,61,False,"[4, 4, 4]","[4, 4, 4]","[4, 3, 3]","[4, 3, 3]"
