circuit,num_qubits,num_nodes,num_quantum_nodes,num_edges,k,overhead,capacity,optimal_cost,heuristic_cost,ratio,brute_force_time,heuristic_time,method,optimal_qubit_counts,heuristic_qubit_counts
wstate_indep_qiskit_12,12,179,167,145,3,1.1,5,11,25.0,2.272727272727273,15.638708114624023,0.002351999282836914,QUBIT-LEVEL,"[5, 5, 2]","[5, 5, 5]"
wstate_indep_qiskit_12,12,179,167,145,3,1.2,5,11,25.0,2.272727272727273,15.704321146011353,0.0023779869079589844,QUBIT-LEVEL,"[5, 5, 2]","[5, 5, 5]"
ghz_indep_qiskit_5,5,35,30,26,3,1.0,2,5,9.0,1.8,0.0015301704406738281,0.00034928321838378906,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]"
ghz_indep_qiskit_5,5,35,30,26,3,1.1,2,5,9.0,1.8,0.001603841781616211,0.00033593177795410156,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]"
ghz_indep_qiskit_5,5,35,30,26,3,1.2,2,5,9.0,1.8,0.0014727115631103516,0.00029397010803222656,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]"
qftentangled_indep_qiskit_6,6,157,151,128,3,1.0,2,20,18.0,0.9,0.006283998489379883,0.004373073577880859,QUBIT-LEVEL,"[2, 2, 2]","[2, 2, 2]"
qftentangled_indep_qiskit_6,6,157,151,128,3,1.1,3,15,30.0,2.0,0.029009342193603516,0.003057241439819336,QUBIT-LEVEL,"[3, 3, 0]","[3, 3, 3]"
qftentangled_indep_qiskit_6,6,157,151,128,3,1.2,3,15,30.0,2.0,0.02866220474243164,0.0030961036682128906,QUBIT-LEVEL,"[3, 3, 0]","[3, 3, 3]"
qft_indep_qiskit_12,12,468,456,384,3,1.0,4,56,38.0,0.6785714285714286,6.535685062408447,0.03512120246887207,QUBIT-LEVEL,"[4, 4, 4]","[4, 4, 4]"
qft_indep_qiskit_12,12,468,456,384,3,1.1,5,53,58.0,1.0943396226415094,42.08620095252991,0.02935004234313965,QUBIT-LEVEL,"[5, 5, 2]","[5, 5, 5]"
qft_indep_qiskit_12,12,468,456,384,3,1.2,5,53,58.0,1.0943396226415094,42.08848786354065,0.030837059020996094,QUBIT-LEVEL,"[5, 5, 2]","[5, 5, 5]"
realamprandom_indep_qiskit_5,5,210,205,175,3,1.0,2,27,27.0,1.0,0.007276058197021484,0.006105184555053711,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]"
realamprandom_indep_qiskit_5,5,210,205,175,3,1.1,2,27,27.0,1.0,0.0072629451751708984,0.011580228805541992,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]"
realamprandom_indep_qiskit_5,5,210,205,175,3,1.2,2,27,27.0,1.0,0.013213872909545898,0.008115768432617188,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]"
dj_indep_qiskit_2,2,12,11,9,3,1.0,1,1,3.0,3.0,0.0012011528015136719,0.00015687942504882812,QUBIT-LEVEL,"[1, 1, 0]","[1, 1, 1]"
dj_indep_qiskit_2,2,12,11,9,3,1.1,1,1,3.0,3.0,0.0013759136199951172,0.00022912025451660156,QUBIT-LEVEL,"[1, 1, 0]","[1, 1, 1]"
dj_indep_qiskit_2,2,12,11,9,3,1.2,1,1,3.0,3.0,0.0008189678192138672,0.00011014938354492188,QUBIT-LEVEL,"[1, 1, 0]","[1, 1, 1]"
graphstate_indep_qiskit_5,5,45,40,35,3,1.0,2,6,7.0,1.1666666666666667,0.0018270015716552734,0.0004069805145263672,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]"
graphstate_indep_qiskit_5,5,45,40,35,3,1.1,2,6,7.0,1.1666666666666667,0.0017299652099609375,0.00037598609924316406,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]"
graphstate_indep_qiskit_5,5,45,40,35,3,1.2,2,6,7.0,1.1666666666666667,0.0019228458404541016,0.00039076805114746094,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]"
graphstate_indep_qiskit_4,4,36,32,28,3,1.0,2,4,9.0,2.25,0.0009860992431640625,0.0002620220184326172,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
graphstate_indep_qiskit_4,4,36,32,28,3,1.1,2,4,9.0,2.25,0.0009908676147460938,0.000308990478515625,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
graphstate_indep_qiskit_4,4,36,32,28,3,1.2,2,4,9.0,2.25,0.0010039806365966797,0.0002739429473876953,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
dj_indep_qiskit_3,3,22,20,17,3,1.0,1,3,3.0,1.0,0.0003478527069091797,0.00017213821411132812,QUBIT-LEVEL,"[1, 1, 1]","[1, 1, 1]"
dj_indep_qiskit_3,3,22,20,17,3,1.1,2,2,8.0,4.0,0.0004391670227050781,0.0001220703125,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]"
dj_indep_qiskit_3,3,22,20,17,3,1.2,2,2,8.0,4.0,0.0003948211669921875,0.00011014938354492188,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]"
realamprandom_indep_qiskit_4,4,132,128,110,3,1.0,2,14,24.0,1.7142857142857142,0.0028219223022460938,0.002471923828125,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
realamprandom_indep_qiskit_4,4,132,128,110,3,1.1,2,14,24.0,1.7142857142857142,0.003032207489013672,0.002226114273071289,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
realamprandom_indep_qiskit_4,4,132,128,110,3,1.2,2,14,24.0,1.7142857142857142,0.0028619766235351562,0.0022759437561035156,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
qftentangled_indep_qiskit_7,7,202,195,165,3,1.0,3,23,31.0,1.3478260869565217,0.07485198974609375,0.00586700439453125,QUBIT-LEVEL,"[3, 3, 1]","[3, 3, 3]"
qftentangled_indep_qiskit_7,7,202,195,165,3,1.1,3,23,31.0,1.3478260869565217,0.07551884651184082,0.005769014358520508,QUBIT-LEVEL,"[3, 3, 1]","[3, 3, 3]"
qftentangled_indep_qiskit_7,7,202,195,165,3,1.2,3,23,31.0,1.3478260869565217,0.07433295249938965,0.005613803863525391,QUBIT-LEVEL,"[3, 3, 1]","[3, 3, 3]"
ghz_indep_qiskit_4,4,27,23,20,3,1.0,2,3,9.0,3.0,0.001004934310913086,0.000186920166015625,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
ghz_indep_qiskit_4,4,27,23,20,3,1.1,2,3,9.0,3.0,0.0008199214935302734,0.0001838207244873047,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
ghz_indep_qiskit_4,4,27,23,20,3,1.2,2,3,9.0,3.0,0.0007770061492919922,0.0001678466796875,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
ghz_indep_qiskit_6,6,43,37,32,3,1.0,2,6,9.0,1.5,0.0022368431091308594,0.0006518363952636719,QUBIT-LEVEL,"[2, 2, 2]","[2, 2, 2]"
ghz_indep_qiskit_6,6,43,37,32,3,1.1,3,4,7.0,1.75,0.008280754089355469,0.00026416778564453125,QUBIT-LEVEL,"[3, 3, 0]","[3, 3, 3]"
ghz_indep_qiskit_6,6,43,37,32,3,1.2,3,4,7.0,1.75,0.010143041610717773,0.000270843505859375,QUBIT-LEVEL,"[3, 3, 0]","[3, 3, 3]"
wstate_indep_qiskit_11,11,163,152,132,3,1.0,4,11,18.0,1.6363636363636365,2.1319007873535156,0.0025370121002197266,QUBIT-LEVEL,"[4, 4, 3]","[4, 4, 4]"
wstate_indep_qiskit_11,11,163,152,132,3,1.1,5,10,26.0,2.6,6.47540807723999,0.0018591880798339844,QUBIT-LEVEL,"[5, 5, 1]","[5, 5, 5]"
wstate_indep_qiskit_11,11,163,152,132,3,1.2,5,10,26.0,2.6,6.340466022491455,0.0015671253204345703,QUBIT-LEVEL,"[5, 5, 1]","[5, 5, 5]"
qftentangled_indep_qiskit_5,5,112,107,91,3,1.0,2,15,19.0,1.2666666666666666,0.003919124603271484,0.002029895782470703,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]"
qftentangled_indep_qiskit_5,5,112,107,91,3,1.1,2,15,19.0,1.2666666666666666,0.004178762435913086,0.0018970966339111328,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]"
qftentangled_indep_qiskit_5,5,112,107,91,3,1.2,2,15,19.0,1.2666666666666666,0.0041849613189697266,0.0019681453704833984,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]"
qft_indep_qiskit_11,11,393,382,322,3,1.0,4,47,27.0,0.574468085106383,4.9617860317230225,0.022027969360351562,QUBIT-LEVEL,"[4, 4, 3]","[4, 4, 4]"
qft_indep_qiskit_11,11,393,382,322,3,1.1,5,42,49.0,1.1666666666666667,15.59135890007019,0.017282962799072266,QUBIT-LEVEL,"[5, 5, 1]","[5, 5, 5]"
qft_indep_qiskit_11,11,393,382,322,3,1.2,5,42,49.0,1.1666666666666667,15.476886987686157,0.017296791076660156,QUBIT-LEVEL,"[5, 5, 1]","[5, 5, 5]"
su2random_indep_qiskit_8,8,552,544,460,3,1.0,3,68,56.0,0.8235294117647058,0.3447911739349365,0.03640317916870117,QUBIT-LEVEL,"[3, 3, 2]","[3, 3, 3]"
su2random_indep_qiskit_8,8,552,544,460,3,1.1,3,68,56.0,0.8235294117647058,0.34650206565856934,0.036325931549072266,QUBIT-LEVEL,"[3, 3, 2]","[3, 3, 3]"
su2random_indep_qiskit_8,8,552,544,460,3,1.2,4,52,75.0,1.4423076923076923,0.9449777603149414,0.02779388427734375,QUBIT-LEVEL,"[4, 4, 0]","[4, 4, 4]"
realamprandom_indep_qiskit_6,6,306,300,255,3,1.0,2,40,23.0,0.575,0.011146068572998047,0.01453089714050293,QUBIT-LEVEL,"[2, 2, 2]","[2, 2, 2]"
realamprandom_indep_qiskit_6,6,306,300,255,3,1.1,3,30,56.0,1.8666666666666667,0.05548810958862305,0.012042999267578125,QUBIT-LEVEL,"[3, 3, 0]","[3, 3, 3]"
realamprandom_indep_qiskit_6,6,306,300,255,3,1.2,3,30,56.0,1.8666666666666667,0.05528402328491211,0.011921167373657227,QUBIT-LEVEL,"[3, 3, 0]","[3, 3, 3]"
graphstate_indep_qiskit_6,6,54,48,42,3,1.0,2,7,7.0,1.0,0.0026679039001464844,0.0005502700805664062,QUBIT-LEVEL,"[2, 2, 2]","[2, 2, 2]"
graphstate_indep_qiskit_6,6,54,48,42,3,1.1,3,5,12.0,2.4,0.009959936141967773,0.0003540515899658203,QUBIT-LEVEL,"[3, 3, 0]","[3, 3, 3]"
graphstate_indep_qiskit_6,6,54,48,42,3,1.2,3,5,12.0,2.4,0.009775161743164062,0.00036406517028808594,QUBIT-LEVEL,"[3, 3, 0]","[3, 3, 3]"
vqe_indep_qiskit_3,3,39,36,32,3,1.0,1,6,7.0,1.1666666666666667,0.00040221214294433594,0.00031113624572753906,QUBIT-LEVEL,"[1, 1, 1]","[1, 1, 1]"
vqe_indep_qiskit_3,3,39,36,32,3,1.1,2,3,15.0,5.0,0.0007901191711425781,0.00029015541076660156,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]"
vqe_indep_qiskit_3,3,39,36,32,3,1.2,2,3,15.0,5.0,0.0005719661712646484,0.0002770423889160156,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]"
graphstate_indep_qiskit_7,7,63,56,49,3,1.0,3,6,11.0,1.8333333333333333,0.02412271499633789,0.0005660057067871094,QUBIT-LEVEL,"[3, 3, 1]","[3, 3, 3]"
graphstate_indep_qiskit_7,7,63,56,49,3,1.1,3,6,11.0,1.8333333333333333,0.02399587631225586,0.0005629062652587891,QUBIT-LEVEL,"[3, 3, 1]","[3, 3, 3]"
graphstate_indep_qiskit_7,7,63,56,49,3,1.2,3,6,11.0,1.8333333333333333,0.023820877075195312,0.0006589889526367188,QUBIT-LEVEL,"[3, 3, 1]","[3, 3, 3]"
realamprandom_indep_qiskit_7,7,420,413,350,3,1.0,3,49,55.0,1.1224489795918366,0.1588599681854248,0.01897597312927246,QUBIT-LEVEL,"[3, 3, 1]","[3, 3, 3]"
realamprandom_indep_qiskit_7,7,420,413,350,3,1.1,3,49,55.0,1.1224489795918366,0.15863990783691406,0.020088911056518555,QUBIT-LEVEL,"[3, 3, 1]","[3, 3, 3]"
realamprandom_indep_qiskit_7,7,420,413,350,3,1.2,3,49,55.0,1.1224489795918366,0.15991878509521484,0.01898193359375,QUBIT-LEVEL,"[3, 3, 1]","[3, 3, 3]"
qft_indep_qiskit_10,10,330,320,270,3,1.0,4,38,42.0,1.105263157894737,2.5682461261749268,0.015001058578491211,QUBIT-LEVEL,"[4, 4, 2]","[4, 4, 4]"
qft_indep_qiskit_10,10,330,320,270,3,1.1,4,38,42.0,1.105263157894737,2.58677077293396,0.014384984970092773,QUBIT-LEVEL,"[4, 4, 2]","[4, 4, 4]"
qft_indep_qiskit_10,10,330,320,270,3,1.2,4,38,42.0,1.105263157894737,2.625662088394165,0.014119863510131836,QUBIT-LEVEL,"[4, 4, 2]","[4, 4, 4]"
qftentangled_indep_qiskit_4,4,79,75,64,3,1.0,2,8,19.0,2.375,0.0018627643585205078,0.0009958744049072266,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
qftentangled_indep_qiskit_4,4,79,75,64,3,1.1,2,8,19.0,2.375,0.0019290447235107422,0.0009999275207519531,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
qftentangled_indep_qiskit_4,4,79,75,64,3,1.2,2,8,19.0,2.375,0.0017888545989990234,0.0009150505065917969,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
su2random_indep_qiskit_9,9,702,693,585,3,1.0,3,87,57.0,0.6551724137931034,0.44246768951416016,0.060523033142089844,QUBIT-LEVEL,"[3, 3, 3]","[3, 3, 3]"
su2random_indep_qiskit_9,9,702,693,585,3,1.1,4,77,99.0,1.2857142857142858,2.7745699882507324,0.04766488075256348,QUBIT-LEVEL,"[4, 4, 1]","[4, 4, 4]"
su2random_indep_qiskit_9,9,702,693,585,3,1.2,4,77,99.0,1.2857142857142858,2.783254861831665,0.04770398139953613,QUBIT-LEVEL,"[4, 4, 1]","[4, 4, 4]"
wstate_indep_qiskit_10,10,147,137,119,3,1.0,4,10,14.0,1.4,1.157670021057129,0.002358675003051758,QUBIT-LEVEL,"[4, 4, 2]","[4, 4, 4]"
wstate_indep_qiskit_10,10,147,137,119,3,1.1,4,10,14.0,1.4,1.1688110828399658,0.002351045608520508,QUBIT-LEVEL,"[4, 4, 2]","[4, 4, 4]"
wstate_indep_qiskit_10,10,147,137,119,3,1.2,4,10,14.0,1.4,1.160871982574463,0.0024042129516601562,QUBIT-LEVEL,"[4, 4, 2]","[4, 4, 4]"
ghz_indep_qiskit_7,7,51,44,38,3,1.0,3,6,7.0,1.1666666666666667,0.020003795623779297,0.00038695335388183594,QUBIT-LEVEL,"[3, 3, 1]","[3, 3, 3]"
ghz_indep_qiskit_7,7,51,44,38,3,1.1,3,6,7.0,1.1666666666666667,0.02063918113708496,0.0003719329833984375,QUBIT-LEVEL,"[3, 3, 1]","[3, 3, 3]"
ghz_indep_qiskit_7,7,51,44,38,3,1.2,3,6,7.0,1.1666666666666667,0.020245075225830078,0.0003991127014160156,QUBIT-LEVEL,"[3, 3, 1]","[3, 3, 3]"
ghz_indep_qiskit_3,3,19,16,14,3,1.0,1,4,5.0,1.25,0.0004711151123046875,0.00013208389282226562,QUBIT-LEVEL,"[1, 1, 1]","[1, 1, 1]"
ghz_indep_qiskit_3,3,19,16,14,3,1.1,2,2,8.0,4.0,0.0004241466522216797,0.00010704994201660156,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]"
ghz_indep_qiskit_3,3,19,16,14,3,1.2,2,2,8.0,4.0,0.00039124488830566406,0.00010895729064941406,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]"
qftentangled_indep_qiskit_12,12,535,523,440,3,1.0,4,60,44.0,0.7333333333333333,7.257927179336548,0.047738075256347656,QUBIT-LEVEL,"[4, 4, 4]","[4, 4, 4]"
qftentangled_indep_qiskit_12,12,535,523,440,3,1.1,5,57,60.0,1.0526315789473684,48.28792691230774,0.04152274131774902,QUBIT-LEVEL,"[5, 5, 2]","[5, 5, 5]"
qftentangled_indep_qiskit_12,12,535,523,440,3,1.2,5,57,60.0,1.0526315789473684,47.625884771347046,0.04234027862548828,QUBIT-LEVEL,"[5, 5, 2]","[5, 5, 5]"
realamprandom_indep_qiskit_3,3,72,69,60,3,1.0,1,11,11.0,1.0,0.0005831718444824219,0.0008330345153808594,QUBIT-LEVEL,"[1, 1, 1]","[1, 1, 1]"
realamprandom_indep_qiskit_3,3,72,69,60,3,1.1,2,7,22.0,3.142857142857143,0.0008709430694580078,0.0008280277252197266,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]"
realamprandom_indep_qiskit_3,3,72,69,60,3,1.2,2,7,22.0,3.142857142857143,0.0009636878967285156,0.0007090568542480469,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]"
ae_indep_qiskit_8,8,255,247,212,3,1.0,3,31,55.0,1.7741935483870968,0.1578080654144287,0.00807809829711914,QUBIT-LEVEL,"[3, 3, 2]","[3, 3, 3]"
ae_indep_qiskit_8,8,255,247,212,3,1.1,3,31,55.0,1.7741935483870968,0.1533350944519043,0.008129119873046875,QUBIT-LEVEL,"[3, 3, 2]","[3, 3, 3]"
ae_indep_qiskit_8,8,255,247,212,3,1.2,4,24,55.0,2.2916666666666665,0.4273982048034668,0.006203174591064453,QUBIT-LEVEL,"[4, 4, 0]","[4, 4, 4]"
dj_indep_qiskit_4,4,32,29,25,3,1.0,2,3,8.0,2.6666666666666665,0.0009191036224365234,0.00021719932556152344,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
dj_indep_qiskit_4,4,32,29,25,3,1.1,2,3,8.0,2.6666666666666665,0.0008707046508789062,0.0002090930938720703,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
dj_indep_qiskit_4,4,32,29,25,3,1.2,2,3,8.0,2.6666666666666665,0.0008828639984130859,0.000244140625,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
vqe_indep_qiskit_7,7,107,100,88,3,1.0,3,8,20.0,2.5,0.052840232849121094,0.0015590190887451172,QUBIT-LEVEL,"[3, 3, 1]","[3, 3, 3]"
vqe_indep_qiskit_7,7,107,100,88,3,1.1,3,8,20.0,2.5,0.04116320610046387,0.0015251636505126953,QUBIT-LEVEL,"[3, 3, 1]","[3, 3, 3]"
vqe_indep_qiskit_7,7,107,100,88,3,1.2,3,8,20.0,2.5,0.04082202911376953,0.0015769004821777344,QUBIT-LEVEL,"[3, 3, 1]","[3, 3, 3]"
vqe_indep_qiskit_11,11,175,164,144,3,1.0,4,11,16.0,1.4545454545454546,2.2628531455993652,0.003011941909790039,QUBIT-LEVEL,"[4, 4, 3]","[4, 4, 4]"
vqe_indep_qiskit_11,11,175,164,144,3,1.1,5,10,23.0,2.3,6.8590240478515625,0.002062082290649414,QUBIT-LEVEL,"[5, 5, 1]","[5, 5, 5]"
vqe_indep_qiskit_11,11,175,164,144,3,1.2,5,10,23.0,2.3,7.1264808177948,0.0018439292907714844,QUBIT-LEVEL,"[5, 5, 1]","[5, 5, 5]"
random_indep_qiskit_11,11,979,968,829,3,1.0,4,84,133.0,1.5833333333333333,12.624794960021973,0.12352776527404785,QUBIT-LEVEL,"[4, 4, 3]","[4, 4, 4]"
random_indep_qiskit_11,11,979,968,829,3,1.1,5,72,144.0,2.0,40.0287070274353,0.10733222961425781,QUBIT-LEVEL,"[5, 5, 1]","[5, 5, 5]"
random_indep_qiskit_11,11,979,968,829,3,1.2,5,72,144.0,2.0,39.92979717254639,0.11333394050598145,QUBIT-LEVEL,"[5, 5, 1]","[5, 5, 5]"
qft_indep_qiskit_8,8,216,208,176,3,1.0,3,27,40.0,1.4814814814814814,0.13161492347717285,0.006571054458618164,QUBIT-LEVEL,"[3, 3, 2]","[3, 3, 3]"
qft_indep_qiskit_8,8,216,208,176,3,1.1,3,27,40.0,1.4814814814814814,0.1331470012664795,0.006466865539550781,QUBIT-LEVEL,"[3, 3, 2]","[3, 3, 3]"
qft_indep_qiskit_8,8,216,208,176,3,1.2,4,20,42.0,2.1,0.36063575744628906,0.0048410892486572266,QUBIT-LEVEL,"[4, 4, 0]","[4, 4, 4]"
graphstate_indep_qiskit_3,3,27,24,21,3,1.0,1,5,5.0,1.0,0.00042510032653808594,0.00019311904907226562,QUBIT-LEVEL,"[1, 1, 1]","[1, 1, 1]"
graphstate_indep_qiskit_3,3,27,24,21,3,1.1,2,3,9.0,3.0,0.0004439353942871094,0.0001537799835205078,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]"
graphstate_indep_qiskit_3,3,27,24,21,3,1.2,2,3,9.0,3.0,0.0005328655242919922,0.00024080276489257812,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]"
qft_indep_qiskit_9,9,267,258,218,3,1.0,3,34,46.0,1.3529411764705883,0.18220210075378418,0.010502099990844727,QUBIT-LEVEL,"[3, 3, 3]","[3, 3, 3]"
qft_indep_qiskit_9,9,267,258,218,3,1.1,4,29,42.0,1.4482758620689655,1.0284128189086914,0.008929014205932617,QUBIT-LEVEL,"[4, 4, 1]","[4, 4, 4]"
qft_indep_qiskit_9,9,267,258,218,3,1.2,4,29,42.0,1.4482758620689655,1.0330209732055664,0.008234977722167969,QUBIT-LEVEL,"[4, 4, 1]","[4, 4, 4]"
vqe_indep_qiskit_6,6,90,84,74,3,1.0,2,8,20.0,2.5,0.003776073455810547,0.0016303062438964844,QUBIT-LEVEL,"[2, 2, 2]","[2, 2, 2]"
vqe_indep_qiskit_6,6,90,84,74,3,1.1,3,5,20.0,4.0,0.017149925231933594,0.0009558200836181641,QUBIT-LEVEL,"[3, 3, 0]","[3, 3, 3]"
vqe_indep_qiskit_6,6,90,84,74,3,1.2,3,5,20.0,4.0,0.016975879669189453,0.0009329319000244141,QUBIT-LEVEL,"[3, 3, 0]","[3, 3, 3]"
random_indep_qiskit_10,10,665,655,563,3,1.0,4,54,72.0,1.3333333333333333,5.440077066421509,0.06128692626953125,QUBIT-LEVEL,"[4, 2, 4]","[4, 4, 4]"
random_indep_qiskit_10,10,665,655,563,3,1.1,4,54,72.0,1.3333333333333333,5.488588094711304,0.05726218223571777,QUBIT-LEVEL,"[4, 2, 4]","[4, 4, 4]"
random_indep_qiskit_10,10,665,655,563,3,1.2,4,54,72.0,1.3333333333333333,5.534781217575073,0.05798792839050293,QUBIT-LEVEL,"[4, 2, 4]","[4, 4, 4]"
vqe_indep_qiskit_10,10,158,148,130,3,1.0,4,10,13.0,1.3,1.2767970561981201,0.0027031898498535156,QUBIT-LEVEL,"[4, 4, 2]","[4, 4, 4]"
vqe_indep_qiskit_10,10,158,148,130,3,1.1,4,10,13.0,1.3,1.2865641117095947,0.002579212188720703,QUBIT-LEVEL,"[4, 4, 2]","[4, 4, 4]"
vqe_indep_qiskit_10,10,158,148,130,3,1.2,4,10,13.0,1.3,1.2651019096374512,0.0026350021362304688,QUBIT-LEVEL,"[4, 4, 2]","[4, 4, 4]"
dj_indep_qiskit_5,5,42,38,33,3,1.0,2,5,10.0,2.0,0.0017299652099609375,0.0003459453582763672,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]"
dj_indep_qiskit_5,5,42,38,33,3,1.1,2,5,10.0,2.0,0.0018239021301269531,0.0006132125854492188,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]"
dj_indep_qiskit_5,5,42,38,33,3,1.2,2,5,10.0,2.0,0.0017600059509277344,0.00034689903259277344,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]"
ae_indep_qiskit_9,9,315,306,262,3,1.0,3,39,63.0,1.6153846153846154,0.21504688262939453,0.01382589340209961,QUBIT-LEVEL,"[3, 3, 3]","[3, 3, 3]"
ae_indep_qiskit_9,9,315,306,262,3,1.1,4,34,62.0,1.8235294117647058,1.2532200813293457,0.01100778579711914,QUBIT-LEVEL,"[4, 4, 1]","[4, 4, 4]"
ae_indep_qiskit_9,9,315,306,262,3,1.2,4,34,62.0,1.8235294117647058,1.2482221126556396,0.011054754257202148,QUBIT-LEVEL,"[4, 4, 1]","[4, 4, 4]"
realamprandom_indep_qiskit_2,2,30,28,25,3,1.0,1,4,5.0,1.25,0.0004820823669433594,0.00027489662170410156,QUBIT-LEVEL,"[1, 1, 0]","[1, 1, 1]"
realamprandom_indep_qiskit_2,2,30,28,25,3,1.1,1,4,5.0,1.25,0.0003380775451660156,0.0002238750457763672,QUBIT-LEVEL,"[1, 1, 0]","[1, 1, 1]"
realamprandom_indep_qiskit_2,2,30,28,25,3,1.2,1,4,5.0,1.25,0.00030303001403808594,0.00022292137145996094,QUBIT-LEVEL,"[1, 1, 0]","[1, 1, 1]"
ghz_indep_qiskit_2,2,11,9,8,3,1.0,1,2,5.0,2.5,0.00023126602172851562,6.29425048828125e-05,QUBIT-LEVEL,"[1, 1, 0]","[1, 1, 1]"
ghz_indep_qiskit_2,2,11,9,8,3,1.1,1,2,5.0,2.5,0.00023412704467773438,6.103515625e-05,QUBIT-LEVEL,"[1, 1, 0]","[1, 1, 1]"
ghz_indep_qiskit_2,2,11,9,8,3,1.2,1,2,5.0,2.5,0.00021600723266601562,6.4849853515625e-05,QUBIT-LEVEL,"[1, 1, 0]","[1, 1, 1]"
qaoa_indep_qiskit_12,12,204,192,168,3,1.0,4,14,18.0,1.2857142857142858,3.09440279006958,0.00469207763671875,QUBIT-LEVEL,"[4, 4, 4]","[4, 4, 4]"
qaoa_indep_qiskit_12,12,204,192,168,3,1.1,5,13,24.0,1.8461538461538463,18.36824131011963,0.0031862258911132812,QUBIT-LEVEL,"[5, 5, 2]","[5, 5, 5]"
qaoa_indep_qiskit_12,12,204,192,168,3,1.2,5,13,24.0,1.8461538461538463,17.875743865966797,0.0032110214233398438,QUBIT-LEVEL,"[5, 5, 2]","[5, 5, 5]"
qaoa_indep_qiskit_10,10,170,160,140,3,1.0,4,10,21.0,2.1,1.3400352001190186,0.0035309791564941406,QUBIT-LEVEL,"[4, 3, 3]","[4, 4, 4]"
qaoa_indep_qiskit_10,10,170,160,140,3,1.1,4,10,21.0,2.1,1.3429169654846191,0.0035550594329833984,QUBIT-LEVEL,"[4, 3, 3]","[4, 4, 4]"
qaoa_indep_qiskit_10,10,170,160,140,3,1.2,4,10,21.0,2.1,1.342315912246704,0.003538846969604492,QUBIT-LEVEL,"[4, 3, 3]","[4, 4, 4]"
qftentangled_indep_qiskit_11,11,454,443,373,3,1.0,4,51,32.0,0.6274509803921569,5.661574125289917,0.02883601188659668,QUBIT-LEVEL,"[4, 4, 3]","[4, 4, 4]"
qftentangled_indep_qiskit_11,11,454,443,373,3,1.1,5,45,43.0,0.9555555555555556,17.72353982925415,0.02470707893371582,QUBIT-LEVEL,"[5, 5, 1]","[5, 5, 5]"
qftentangled_indep_qiskit_11,11,454,443,373,3,1.2,5,45,43.0,0.9555555555555556,17.812317848205566,0.02424311637878418,QUBIT-LEVEL,"[5, 5, 1]","[5, 5, 5]"
qftentangled_indep_qiskit_3,3,46,43,37,3,1.0,1,8,8.0,1.0,0.00048804283142089844,0.0004341602325439453,QUBIT-LEVEL,"[1, 1, 1]","[1, 1, 1]"
qftentangled_indep_qiskit_3,3,46,43,37,3,1.1,2,5,17.0,3.4,0.0006489753723144531,0.00035691261291503906,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]"
