circuit,num_qubits,num_nodes,num_quantum_nodes,num_edges,k,overhead,capacity,optimal_cost,heuristic_cost,ratio,brute_force_time,heuristic_time,method,optimal_qubit_counts,heuristic_qubit_counts
dj_indep_qiskit_2,2,12,11,9,3,1.1,1,1,3.0,3.0,0.00023102760314941406,6.699562072753906e-05,QUBIT-LEVEL,"[1, 1, 0]","[1, 1, 1]"
dj_indep_qiskit_2,2,12,11,9,3,1.2,1,1,3.0,3.0,0.00024127960205078125,6.914138793945312e-05,QUBIT-LEVEL,"[1, 1, 0]","[1, 1, 1]"
graphstate_indep_qiskit_5,5,45,40,35,3,1.0,2,6,7.0,1.1666666666666667,0.0017600059509277344,0.0004220008850097656,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]"
graphstate_indep_qiskit_5,5,45,40,35,3,1.1,2,6,7.0,1.1666666666666667,0.0019047260284423828,0.00035309791564941406,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]"
graphstate_indep_qiskit_5,5,45,40,35,3,1.2,2,6,7.0,1.1666666666666667,0.00173187255859375,0.0003800392150878906,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]"
graphstate_indep_qiskit_4,4,36,32,28,3,1.0,2,4,9.0,2.25,0.0008928775787353516,0.00023984909057617188,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
graphstate_indep_qiskit_4,4,36,32,28,3,1.1,2,4,9.0,2.25,0.0009310245513916016,0.0002739429473876953,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
graphstate_indep_qiskit_4,4,36,32,28,3,1.2,2,4,9.0,2.25,0.0009453296661376953,0.0002429485321044922,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
dj_indep_qiskit_3,3,22,20,17,3,1.0,1,3,3.0,1.0,0.0002982616424560547,0.00012302398681640625,QUBIT-LEVEL,"[1, 1, 1]","[1, 1, 1]"
dj_indep_qiskit_3,3,22,20,17,3,1.1,2,2,8.0,4.0,0.0004029273986816406,0.00011110305786132812,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]"
dj_indep_qiskit_3,3,22,20,17,3,1.2,2,2,8.0,4.0,0.00038886070251464844,0.0001971721649169922,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]"
realamprandom_indep_qiskit_4,4,132,128,110,3,1.0,2,14,24.0,1.7142857142857142,0.0027391910552978516,0.002232074737548828,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
