circuit,num_qubits,num_nodes,num_quantum_nodes,num_classical_nodes,num_edges,k,overhead,capacity,optimal_cost,heuristic_cost,ratio,brute_force_time,heuristic_time,method,partitions_checked,search_completed,optimal_qubit_counts,heuristic_qubit_counts,optimal_classical_counts,heuristic_classical_counts
realamprandom_indep_qiskit_4,4,132,128,4,110,3,1.1,2,122.0,160.0,1.3114754098360655,0.0030221939086914062,0.002048015594482422,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[4, 0, 0]","[2, 1, 1]"
realamprandom_indep_qiskit_4,4,132,128,4,110,3,1.2,2,122.0,160.0,1.3114754098360655,0.0032100677490234375,0.0018849372863769531,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[4, 0, 0]","[2, 1, 1]"
realamprandom_indep_qiskit_4,4,132,128,4,110,3,1.3,2,122.0,160.0,1.3114754098360655,0.003013134002685547,0.001953125,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[4, 0, 0]","[2, 1, 1]"
ghz_indep_qiskit_4,4,27,23,4,20,3,1.0,2,12.0,20.0,1.6666666666666667,0.0008330345153808594,0.00023603439331054688,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[4, 0, 0]","[2, 1, 1]"
ghz_indep_qiskit_4,4,27,23,4,20,3,1.1,2,12.0,20.0,1.6666666666666667,0.0007717609405517578,0.000213623046875,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[4, 0, 0]","[2, 1, 1]"
ghz_indep_qiskit_4,4,27,23,4,20,3,1.2,2,12.0,20.0,1.6666666666666667,0.0008099079132080078,0.0002918243408203125,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[4, 0, 0]","[2, 1, 1]"
ghz_indep_qiskit_4,4,27,23,4,20,3,1.3,2,12.0,20.0,1.6666666666666667,0.0008409023284912109,0.00023221969604492188,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[4, 0, 0]","[2, 1, 1]"
qftentangled_indep_qiskit_5,5,112,107,5,91,3,1.0,2,123.0,80.0,0.6504065040650406,0.0045871734619140625,0.0014882087707519531,TIMED-QUBIT-LEVEL,243,True,"[2, 2, 1]","[2, 2, 2]","[5, 0, 0]","[3, 1, 1]"
qftentangled_indep_qiskit_5,5,112,107,5,91,3,1.1,2,123.0,80.0,0.6504065040650406,0.004640102386474609,0.0013980865478515625,TIMED-QUBIT-LEVEL,243,True,"[2, 2, 1]","[2, 2, 2]","[5, 0, 0]","[3, 1, 1]"
qftentangled_indep_qiskit_5,5,112,107,5,91,3,1.2,2,123.0,80.0,0.6504065040650406,0.0045871734619140625,0.0014290809631347656,TIMED-QUBIT-LEVEL,243,True,"[2, 2, 1]","[2, 2, 2]","[5, 0, 0]","[3, 1, 1]"
qftentangled_indep_qiskit_5,5,112,107,5,91,3,1.3,3,82.0,100.0,1.2195121951219512,0.009663820266723633,0.0013790130615234375,TIMED-QUBIT-LEVEL,243,True,"[3, 2, 0]","[3, 3, 1]","[5, 0, 0]","[3, 2, 0]"
vqe_indep_qiskit_3,3,39,36,3,32,3,1.0,1,42.0,40.0,0.9523809523809523,0.0002391338348388672,0.0003247261047363281,TIMED-QUBIT-LEVEL,27,True,"[1, 1, 1]","[1, 1, 1]","[3, 0, 0]","[1, 1, 1]"
vqe_indep_qiskit_3,3,39,36,3,32,3,1.1,2,21.0,30.0,1.4285714285714286,0.0004987716674804688,0.00039315223693847656,TIMED-QUBIT-LEVEL,27,True,"[2, 1, 0]","[2, 2, 1]","[3, 0, 0]","[2, 1, 0]"
vqe_indep_qiskit_3,3,39,36,3,32,3,1.2,2,21.0,30.0,1.4285714285714286,0.0005280971527099609,0.0003609657287597656,TIMED-QUBIT-LEVEL,27,True,"[2, 1, 0]","[2, 2, 1]","[3, 0, 0]","[2, 1, 0]"
vqe_indep_qiskit_3,3,39,36,3,32,3,1.3,2,21.0,30.0,1.4285714285714286,0.0005030632019042969,0.0003540515899658203,TIMED-QUBIT-LEVEL,27,True,"[2, 1, 0]","[2, 2, 1]","[3, 0, 0]","[2, 1, 0]"
qftentangled_indep_qiskit_4,4,79,75,4,64,3,1.0,2,62.0,90.0,1.4516129032258065,0.0019788742065429688,0.0008931159973144531,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[4, 0, 0]","[2, 1, 1]"
qftentangled_indep_qiskit_4,4,79,75,4,64,3,1.1,2,62.0,90.0,1.4516129032258065,0.0020771026611328125,0.0009257793426513672,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[4, 0, 0]","[2, 1, 1]"
qftentangled_indep_qiskit_4,4,79,75,4,64,3,1.2,2,62.0,90.0,1.4516129032258065,0.0019252300262451172,0.0009779930114746094,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[4, 0, 0]","[2, 1, 1]"
qftentangled_indep_qiskit_4,4,79,75,4,64,3,1.3,2,62.0,90.0,1.4516129032258065,0.0019910335540771484,0.0008230209350585938,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[4, 0, 0]","[2, 1, 1]"
ghz_indep_qiskit_3,3,19,16,3,14,3,1.0,1,22.0,20.0,0.9090909090909091,0.00018215179443359375,0.00013017654418945312,TIMED-QUBIT-LEVEL,27,True,"[1, 1, 1]","[1, 1, 1]","[3, 0, 0]","[1, 1, 1]"
ghz_indep_qiskit_3,3,19,16,3,14,3,1.1,2,11.0,20.0,1.8181818181818181,0.0002808570861816406,0.00015997886657714844,TIMED-QUBIT-LEVEL,27,True,"[2, 1, 0]","[2, 2, 1]","[3, 0, 0]","[2, 1, 0]"
ghz_indep_qiskit_3,3,19,16,3,14,3,1.2,2,11.0,20.0,1.8181818181818181,0.0002830028533935547,0.00015020370483398438,TIMED-QUBIT-LEVEL,27,True,"[2, 1, 0]","[2, 2, 1]","[3, 0, 0]","[2, 1, 0]"
ghz_indep_qiskit_3,3,19,16,3,14,3,1.3,2,11.0,20.0,1.8181818181818181,0.0002727508544921875,0.00014281272888183594,TIMED-QUBIT-LEVEL,27,True,"[2, 1, 0]","[2, 2, 1]","[3, 0, 0]","[2, 1, 0]"
realamprandom_indep_qiskit_3,3,72,69,3,60,3,1.0,1,92.0,90.0,0.9782608695652174,0.0003299713134765625,0.0008397102355957031,TIMED-QUBIT-LEVEL,27,True,"[1, 1, 1]","[1, 1, 1]","[3, 0, 0]","[1, 1, 1]"
realamprandom_indep_qiskit_3,3,72,69,3,60,3,1.1,2,61.0,80.0,1.3114754098360655,0.0008740425109863281,0.0008308887481689453,TIMED-QUBIT-LEVEL,27,True,"[2, 1, 0]","[2, 2, 2]","[3, 0, 0]","[2, 1, 0]"
realamprandom_indep_qiskit_3,3,72,69,3,60,3,1.2,2,61.0,80.0,1.3114754098360655,0.0008280277252197266,0.0008141994476318359,TIMED-QUBIT-LEVEL,27,True,"[2, 1, 0]","[2, 2, 2]","[3, 0, 0]","[2, 1, 0]"
realamprandom_indep_qiskit_3,3,72,69,3,60,3,1.3,2,61.0,80.0,1.3114754098360655,0.0008187294006347656,0.000782012939453125,TIMED-QUBIT-LEVEL,27,True,"[2, 1, 0]","[2, 2, 2]","[3, 0, 0]","[2, 1, 0]"
dj_indep_qiskit_4,4,32,29,3,25,3,1.0,2,21.0,20.0,0.9523809523809523,0.0008950233459472656,0.00036787986755371094,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[3, 0, 0]","[1, 1, 1]"
dj_indep_qiskit_4,4,32,29,3,25,3,1.1,2,21.0,20.0,0.9523809523809523,0.0008509159088134766,0.00026416778564453125,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[3, 0, 0]","[1, 1, 1]"
dj_indep_qiskit_4,4,32,29,3,25,3,1.2,2,21.0,20.0,0.9523809523809523,0.0008661746978759766,0.0002472400665283203,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[3, 0, 0]","[1, 1, 1]"
dj_indep_qiskit_4,4,32,29,3,25,3,1.3,2,21.0,20.0,0.9523809523809523,0.0009140968322753906,0.0002980232238769531,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[3, 0, 0]","[1, 1, 1]"
graphstate_indep_qiskit_3,3,27,24,3,21,3,1.0,1,32.0,30.0,0.9375,0.00020194053649902344,0.0002658367156982422,TIMED-QUBIT-LEVEL,27,True,"[1, 1, 1]","[1, 1, 1]","[3, 0, 0]","[1, 1, 1]"
graphstate_indep_qiskit_3,3,27,24,3,21,3,1.1,2,21.0,30.0,1.4285714285714286,0.00039386749267578125,0.00022602081298828125,TIMED-QUBIT-LEVEL,27,True,"[2, 1, 0]","[2, 2, 2]","[3, 0, 0]","[1, 1, 1]"
graphstate_indep_qiskit_3,3,27,24,3,21,3,1.2,2,21.0,30.0,1.4285714285714286,0.0003752708435058594,0.00022125244140625,TIMED-QUBIT-LEVEL,27,True,"[2, 1, 0]","[2, 2, 2]","[3, 0, 0]","[1, 1, 1]"
graphstate_indep_qiskit_3,3,27,24,3,21,3,1.3,2,21.0,30.0,1.4285714285714286,0.0003688335418701172,0.00019979476928710938,TIMED-QUBIT-LEVEL,27,True,"[2, 1, 0]","[2, 2, 2]","[3, 0, 0]","[1, 1, 1]"
dj_indep_qiskit_5,5,42,38,4,33,3,1.0,2,32.0,20.0,0.625,0.0019440650939941406,0.0003559589385986328,TIMED-QUBIT-LEVEL,243,True,"[2, 2, 1]","[2, 2, 2]","[4, 0, 0]","[2, 1, 1]"
dj_indep_qiskit_5,5,42,38,4,33,3,1.1,2,32.0,20.0,0.625,0.001956939697265625,0.00035190582275390625,TIMED-QUBIT-LEVEL,243,True,"[2, 2, 1]","[2, 2, 2]","[4, 0, 0]","[2, 1, 1]"
dj_indep_qiskit_5,5,42,38,4,33,3,1.2,2,32.0,20.0,0.625,0.001956939697265625,0.0003452301025390625,TIMED-QUBIT-LEVEL,243,True,"[2, 2, 1]","[2, 2, 2]","[4, 0, 0]","[2, 1, 1]"
dj_indep_qiskit_5,5,42,38,4,33,3,1.3,3,22.0,30.0,1.3636363636363635,0.00397801399230957,0.0003590583801269531,TIMED-QUBIT-LEVEL,243,True,"[3, 2, 0]","[3, 2, 3]","[4, 0, 0]","[2, 0, 2]"
qftentangled_indep_qiskit_3,3,46,43,3,37,3,1.0,1,62.0,60.0,0.967741935483871,0.00023603439331054688,0.0003902912139892578,TIMED-QUBIT-LEVEL,27,True,"[1, 1, 1]","[1, 1, 1]","[3, 0, 0]","[1, 1, 1]"
qftentangled_indep_qiskit_3,3,46,43,3,37,3,1.1,2,41.0,50.0,1.2195121951219512,0.0005588531494140625,0.0004417896270751953,TIMED-QUBIT-LEVEL,27,True,"[2, 1, 0]","[2, 2, 1]","[3, 0, 0]","[2, 1, 0]"
qftentangled_indep_qiskit_3,3,46,43,3,37,3,1.2,2,41.0,50.0,1.2195121951219512,0.0005581378936767578,0.00043702125549316406,TIMED-QUBIT-LEVEL,27,True,"[2, 1, 0]","[2, 2, 1]","[3, 0, 0]","[2, 1, 0]"
qftentangled_indep_qiskit_3,3,46,43,3,37,3,1.3,2,41.0,50.0,1.2195121951219512,0.0005388259887695312,0.00042176246643066406,TIMED-QUBIT-LEVEL,27,True,"[2, 1, 0]","[2, 2, 1]","[3, 0, 0]","[2, 1, 0]"
vqe_indep_qiskit_4,4,56,52,4,46,3,1.0,2,22.0,40.0,1.8181818181818181,0.0014050006866455078,0.0006017684936523438,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[4, 0, 0]","[2, 1, 1]"
vqe_indep_qiskit_4,4,56,52,4,46,3,1.1,2,22.0,40.0,1.8181818181818181,0.001422882080078125,0.0005331039428710938,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[4, 0, 0]","[2, 1, 1]"
vqe_indep_qiskit_4,4,56,52,4,46,3,1.2,2,22.0,40.0,1.8181818181818181,0.0014171600341796875,0.0005109310150146484,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[4, 0, 0]","[2, 1, 1]"
vqe_indep_qiskit_4,4,56,52,4,46,3,1.3,2,22.0,40.0,1.8181818181818181,0.0015931129455566406,0.0005240440368652344,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[4, 0, 0]","[2, 1, 1]"
vqe_indep_qiskit_5,5,73,68,5,60,3,1.0,2,43.0,40.0,0.9302325581395349,0.003055095672607422,0.0007581710815429688,TIMED-QUBIT-LEVEL,243,True,"[2, 2, 1]","[2, 2, 2]","[5, 0, 0]","[3, 1, 1]"
vqe_indep_qiskit_5,5,73,68,5,60,3,1.1,2,43.0,40.0,0.9302325581395349,0.0031630992889404297,0.0007319450378417969,TIMED-QUBIT-LEVEL,243,True,"[2, 2, 1]","[2, 2, 2]","[5, 0, 0]","[3, 1, 1]"
vqe_indep_qiskit_5,5,73,68,5,60,3,1.2,2,43.0,40.0,0.9302325581395349,0.002981901168823242,0.000698089599609375,TIMED-QUBIT-LEVEL,243,True,"[2, 2, 1]","[2, 2, 2]","[5, 0, 0]","[3, 1, 1]"
vqe_indep_qiskit_5,5,73,68,5,60,3,1.3,3,22.0,30.0,1.3636363636363635,0.006425142288208008,0.0007388591766357422,TIMED-QUBIT-LEVEL,243,True,"[3, 2, 0]","[3, 3, 1]","[5, 0, 0]","[3, 2, 0]"
grover-noancilla_indep_qiskit_3,3,49,46,3,40,3,1.0,1,62.0,60.0,0.967741935483871,0.00025391578674316406,0.00041794776916503906,TIMED-QUBIT-LEVEL,27,True,"[1, 1, 1]","[1, 1, 1]","[3, 0, 0]","[1, 1, 1]"
grover-noancilla_indep_qiskit_3,3,49,46,3,40,3,1.1,2,31.0,40.0,1.2903225806451613,0.0005860328674316406,0.00045490264892578125,TIMED-QUBIT-LEVEL,27,True,"[2, 1, 0]","[2, 2, 1]","[3, 0, 0]","[2, 1, 0]"
grover-noancilla_indep_qiskit_3,3,49,46,3,40,3,1.2,2,31.0,40.0,1.2903225806451613,0.0005753040313720703,0.00045108795166015625,TIMED-QUBIT-LEVEL,27,True,"[2, 1, 0]","[2, 2, 1]","[3, 0, 0]","[2, 1, 0]"
grover-noancilla_indep_qiskit_3,3,49,46,3,40,3,1.3,2,31.0,40.0,1.2903225806451613,0.0005707740783691406,0.00045990943908691406,TIMED-QUBIT-LEVEL,27,True,"[2, 1, 0]","[2, 2, 1]","[3, 0, 0]","[2, 1, 0]"
su2random_indep_qiskit_3,3,72,69,3,60,3,1.0,1,92.0,90.0,0.9782608695652174,0.00043773651123046875,0.0007407665252685547,TIMED-QUBIT-LEVEL,27,True,"[1, 1, 1]","[1, 1, 1]","[3, 0, 0]","[1, 1, 1]"
su2random_indep_qiskit_3,3,72,69,3,60,3,1.1,2,61.0,80.0,1.3114754098360655,0.0007679462432861328,0.0007619857788085938,TIMED-QUBIT-LEVEL,27,True,"[2, 1, 0]","[2, 2, 2]","[3, 0, 0]","[2, 1, 0]"
su2random_indep_qiskit_3,3,72,69,3,60,3,1.2,2,61.0,80.0,1.3114754098360655,0.0007808208465576172,0.0007576942443847656,TIMED-QUBIT-LEVEL,27,True,"[2, 1, 0]","[2, 2, 2]","[3, 0, 0]","[2, 1, 0]"
su2random_indep_qiskit_3,3,72,69,3,60,3,1.3,2,61.0,80.0,1.3114754098360655,0.0007970333099365234,0.0007700920104980469,TIMED-QUBIT-LEVEL,27,True,"[2, 1, 0]","[2, 2, 2]","[3, 0, 0]","[2, 1, 0]"
pricingput_indep_qiskit_5,5,170,165,5,139,3,1.0,2,83.0,190.0,2.289156626506024,0.006495237350463867,0.0028188228607177734,TIMED-QUBIT-LEVEL,243,True,"[2, 2, 1]","[2, 2, 2]","[5, 0, 0]","[3, 1, 1]"
pricingput_indep_qiskit_5,5,170,165,5,139,3,1.1,2,83.0,190.0,2.289156626506024,0.006553173065185547,0.0028791427612304688,TIMED-QUBIT-LEVEL,243,True,"[2, 2, 1]","[2, 2, 2]","[5, 0, 0]","[3, 1, 1]"
pricingput_indep_qiskit_5,5,170,165,5,139,3,1.2,2,83.0,190.0,2.289156626506024,0.0064890384674072266,0.002933979034423828,TIMED-QUBIT-LEVEL,243,True,"[2, 2, 1]","[2, 2, 2]","[5, 0, 0]","[3, 1, 1]"
pricingput_indep_qiskit_5,5,170,165,5,139,3,1.3,3,72.0,190.0,2.638888888888889,0.014177799224853516,0.0025599002838134766,TIMED-QUBIT-LEVEL,243,True,"[3, 2, 0]","[3, 3, 3]","[5, 0, 0]","[3, 2, 0]"
ae_indep_qiskit_4,4,75,71,4,62,3,1.0,2,62.0,50.0,0.8064516129032258,0.00177001953125,0.0007791519165039062,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[4, 0, 0]","[1, 1, 2]"
ae_indep_qiskit_4,4,75,71,4,62,3,1.1,2,62.0,50.0,0.8064516129032258,0.0017549991607666016,0.0007560253143310547,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[4, 0, 0]","[1, 1, 2]"
ae_indep_qiskit_4,4,75,71,4,62,3,1.2,2,62.0,50.0,0.8064516129032258,0.001744985580444336,0.0007669925689697266,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[4, 0, 0]","[1, 1, 2]"
ae_indep_qiskit_4,4,75,71,4,62,3,1.3,2,62.0,50.0,0.8064516129032258,0.0017790794372558594,0.0007779598236083984,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[4, 0, 0]","[1, 1, 2]"
qft_indep_qiskit_4,4,60,56,4,48,3,1.0,2,42.0,70.0,1.6666666666666667,0.0015060901641845703,0.0006170272827148438,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[4, 0, 0]","[2, 1, 1]"
qft_indep_qiskit_4,4,60,56,4,48,3,1.1,2,42.0,70.0,1.6666666666666667,0.0014867782592773438,0.0006117820739746094,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[4, 0, 0]","[2, 1, 1]"
qft_indep_qiskit_4,4,60,56,4,48,3,1.2,2,42.0,70.0,1.6666666666666667,0.001500844955444336,0.0005729198455810547,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[4, 0, 0]","[2, 1, 1]"
qft_indep_qiskit_4,4,60,56,4,48,3,1.3,2,42.0,70.0,1.6666666666666667,0.0015289783477783203,0.0005419254302978516,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[4, 0, 0]","[2, 1, 1]"
ae_indep_qiskit_5,5,111,106,5,92,3,1.0,2,113.0,50.0,0.4424778761061947,0.004437923431396484,0.001363992691040039,TIMED-QUBIT-LEVEL,243,True,"[2, 2, 1]","[2, 2, 2]","[5, 0, 0]","[2, 1, 2]"
ae_indep_qiskit_5,5,111,106,5,92,3,1.1,2,113.0,50.0,0.4424778761061947,0.00437617301940918,0.0013718605041503906,TIMED-QUBIT-LEVEL,243,True,"[2, 2, 1]","[2, 2, 2]","[5, 0, 0]","[2, 1, 2]"
ae_indep_qiskit_5,5,111,106,5,92,3,1.2,2,113.0,50.0,0.4424778761061947,0.011169672012329102,0.0039520263671875,TIMED-QUBIT-LEVEL,243,True,"[2, 2, 1]","[2, 2, 2]","[5, 0, 0]","[2, 1, 2]"
ae_indep_qiskit_5,5,111,106,5,92,3,1.3,3,82.0,90.0,1.0975609756097562,0.014118194580078125,0.0012738704681396484,TIMED-QUBIT-LEVEL,243,True,"[3, 2, 0]","[3, 3, 3]","[5, 0, 0]","[3, 1, 1]"
su2random_indep_qiskit_4,4,132,128,4,110,3,1.0,2,122.0,160.0,1.3114754098360655,0.0035440921783447266,0.0018792152404785156,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[4, 0, 0]","[2, 1, 1]"
su2random_indep_qiskit_4,4,132,128,4,110,3,1.1,2,122.0,160.0,1.3114754098360655,0.0029871463775634766,0.00185394287109375,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[4, 0, 0]","[2, 1, 1]"
su2random_indep_qiskit_4,4,132,128,4,110,3,1.2,2,122.0,160.0,1.3114754098360655,0.0030100345611572266,0.0018088817596435547,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[4, 0, 0]","[2, 1, 1]"
su2random_indep_qiskit_4,4,132,128,4,110,3,1.3,2,122.0,160.0,1.3114754098360655,0.002933979034423828,0.001850128173828125,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[4, 0, 0]","[2, 1, 1]"
grover-noancilla_indep_qiskit_4,4,198,194,4,164,3,1.0,2,162.0,230.0,1.4197530864197532,0.004528999328613281,0.003615140914916992,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[4, 0, 0]","[2, 1, 1]"
grover-noancilla_indep_qiskit_4,4,198,194,4,164,3,1.1,2,162.0,230.0,1.4197530864197532,0.0044460296630859375,0.003621816635131836,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[4, 0, 0]","[2, 1, 1]"
grover-noancilla_indep_qiskit_4,4,198,194,4,164,3,1.2,2,162.0,230.0,1.4197530864197532,0.004395961761474609,0.003677845001220703,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[4, 0, 0]","[2, 1, 1]"
grover-noancilla_indep_qiskit_4,4,198,194,4,164,3,1.3,2,162.0,230.0,1.4197530864197532,0.0042879581451416016,0.0037300586700439453,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[4, 0, 0]","[2, 1, 1]"
grover-noancilla_indep_qiskit_5,5,846,841,5,712,3,1.0,2,873.0,700.0,0.8018327605956472,0.03168988227844238,0.058460235595703125,TIMED-QUBIT-LEVEL,243,True,"[2, 1, 2]","[2, 2, 2]","[5, 0, 0]","[3, 1, 1]"
grover-noancilla_indep_qiskit_5,5,846,841,5,712,3,1.1,2,873.0,700.0,0.8018327605956472,0.03134894371032715,0.05869793891906738,TIMED-QUBIT-LEVEL,243,True,"[2, 1, 2]","[2, 2, 2]","[5, 0, 0]","[3, 1, 1]"
grover-noancilla_indep_qiskit_5,5,846,841,5,712,3,1.2,2,873.0,700.0,0.8018327605956472,0.030889034271240234,0.05804705619812012,TIMED-QUBIT-LEVEL,243,True,"[2, 1, 2]","[2, 2, 2]","[5, 0, 0]","[3, 1, 1]"
grover-noancilla_indep_qiskit_5,5,846,841,5,712,3,1.3,3,632.0,880.0,1.3924050632911393,0.07359910011291504,0.0583798885345459,TIMED-QUBIT-LEVEL,243,True,"[3, 2, 0]","[3, 3, 1]","[5, 0, 0]","[3, 2, 0]"
groundstate_small_indep_qiskit_4,4,92,88,4,76,3,1.0,2,82.0,110.0,1.3414634146341464,0.0022110939025878906,0.0010533332824707031,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[4, 0, 0]","[2, 1, 1]"
groundstate_small_indep_qiskit_4,4,92,88,4,76,3,1.1,2,82.0,110.0,1.3414634146341464,0.00215911865234375,0.0011320114135742188,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[4, 0, 0]","[2, 1, 1]"
groundstate_small_indep_qiskit_4,4,92,88,4,76,3,1.2,2,82.0,110.0,1.3414634146341464,0.0020990371704101562,0.0010182857513427734,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[4, 0, 0]","[2, 1, 1]"
groundstate_small_indep_qiskit_4,4,92,88,4,76,3,1.3,2,82.0,110.0,1.3414634146341464,0.0021820068359375,0.0009670257568359375,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[4, 0, 0]","[2, 1, 1]"
su2random_indep_qiskit_5,5,210,205,5,175,3,1.0,2,243.0,160.0,0.6584362139917695,0.008069992065429688,0.003993988037109375,TIMED-QUBIT-LEVEL,243,True,"[2, 2, 1]","[2, 2, 2]","[5, 0, 0]","[3, 1, 1]"
su2random_indep_qiskit_5,5,210,205,5,175,3,1.1,2,243.0,160.0,0.6584362139917695,0.007925033569335938,0.004136085510253906,TIMED-QUBIT-LEVEL,243,True,"[2, 2, 1]","[2, 2, 2]","[5, 0, 0]","[3, 1, 1]"
su2random_indep_qiskit_5,5,210,205,5,175,3,1.2,2,243.0,160.0,0.6584362139917695,0.007838964462280273,0.004197120666503906,TIMED-QUBIT-LEVEL,243,True,"[2, 2, 1]","[2, 2, 2]","[5, 0, 0]","[3, 1, 1]"
su2random_indep_qiskit_5,5,210,205,5,175,3,1.3,3,182.0,200.0,1.098901098901099,0.017203807830810547,0.003803253173828125,TIMED-QUBIT-LEVEL,243,True,"[3, 2, 0]","[3, 3, 3]","[5, 0, 0]","[3, 2, 0]"
qft_indep_qiskit_3,3,33,30,3,26,3,1.0,1,42.0,40.0,0.9523809523809523,0.0002219676971435547,0.0002582073211669922,TIMED-QUBIT-LEVEL,27,True,"[1, 1, 1]","[1, 1, 1]","[3, 0, 0]","[1, 1, 1]"
qft_indep_qiskit_3,3,33,30,3,26,3,1.1,2,21.0,30.0,1.4285714285714286,0.0004780292510986328,0.00028705596923828125,TIMED-QUBIT-LEVEL,27,True,"[2, 1, 0]","[2, 2, 1]","[3, 0, 0]","[2, 1, 0]"
qft_indep_qiskit_3,3,33,30,3,26,3,1.2,2,21.0,30.0,1.4285714285714286,0.0004191398620605469,0.0002791881561279297,TIMED-QUBIT-LEVEL,27,True,"[2, 1, 0]","[2, 2, 1]","[3, 0, 0]","[2, 1, 0]"
qft_indep_qiskit_3,3,33,30,3,26,3,1.3,2,21.0,30.0,1.4285714285714286,0.00043129920959472656,0.0002753734588623047,TIMED-QUBIT-LEVEL,27,True,"[2, 1, 0]","[2, 2, 1]","[3, 0, 0]","[2, 1, 0]"
ae_indep_qiskit_3,3,45,42,3,37,3,1.0,1,52.0,50.0,0.9615384615384616,0.00023317337036132812,0.0003688335418701172,TIMED-QUBIT-LEVEL,27,True,"[1, 1, 1]","[1, 1, 1]","[3, 0, 0]","[1, 1, 1]"
ae_indep_qiskit_3,3,45,42,3,37,3,1.1,2,31.0,30.0,0.967741935483871,0.0005848407745361328,0.0004239082336425781,TIMED-QUBIT-LEVEL,27,True,"[2, 1, 0]","[2, 2, 1]","[3, 0, 0]","[1, 2, 0]"
ae_indep_qiskit_3,3,45,42,3,37,3,1.2,2,31.0,30.0,0.967741935483871,0.0005612373352050781,0.0005197525024414062,TIMED-QUBIT-LEVEL,27,True,"[2, 1, 0]","[2, 2, 1]","[3, 0, 0]","[1, 2, 0]"
ae_indep_qiskit_3,3,45,42,3,37,3,1.3,2,31.0,30.0,0.967741935483871,0.0006480216979980469,0.00041413307189941406,TIMED-QUBIT-LEVEL,27,True,"[2, 1, 0]","[2, 2, 1]","[3, 0, 0]","[1, 2, 0]"
grover-v-chain_indep_qiskit_5,5,642,637,5,532,3,1.0,2,663.0,370.0,0.5580693815987934,0.022864341735839844,0.0345311164855957,TIMED-QUBIT-LEVEL,243,True,"[2, 2, 1]","[2, 2, 2]","[5, 0, 0]","[3, 1, 1]"
grover-v-chain_indep_qiskit_5,5,642,637,5,532,3,1.1,2,663.0,370.0,0.5580693815987934,0.02295708656311035,0.03487110137939453,TIMED-QUBIT-LEVEL,243,True,"[2, 2, 1]","[2, 2, 2]","[5, 0, 0]","[3, 1, 1]"
