circuit,num_qubits,num_nodes,num_quantum_nodes,num_edges,k,overhead,capacity,optimal_cost,heuristic_cost,ratio,brute_force_time,heuristic_time,method,optimal_qubit_counts,heuristic_qubit_counts
qftentangled_indep_qiskit_6,6,157,151,128,3,1.2,3,15.0,30.0,2.0,0.03766298294067383,0.003097057342529297,QUBIT-LEVEL,"[3, 3, 0]","[3, 3, 3]"
qft_indep_qiskit_12,12,468,456,384,3,1.0,4,56.0,38.0,0.6785714285714286,8.215285062789917,0.03375983238220215,QUBIT-LEVEL,"[4, 4, 4]","[4, 4, 4]"
qft_indep_qiskit_12,12,468,456,384,3,1.1,5,53.0,58.0,1.0943396226415094,54.062944173812866,0.029513120651245117,QUBIT-LEVEL,"[5, 5, 2]","[5, 5, 5]"
qft_indep_qiskit_12,12,468,456,384,3,1.2,5,53.0,58.0,1.0943396226415094,53.113759994506836,0.0292050838470459,QUBIT-LEVEL,"[5, 5, 2]","[5, 5, 5]"
realamprandom_indep_qiskit_5,5,210,205,175,3,1.0,2,27.0,27.0,1.0,0.009285926818847656,0.006049156188964844,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]"
realamprandom_indep_qiskit_5,5,210,205,175,3,1.1,2,27.0,27.0,1.0,0.009271860122680664,0.00613093376159668,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]"
realamprandom_indep_qiskit_5,5,210,205,175,3,1.2,2,27.0,27.0,1.0,0.009331941604614258,0.006062984466552734,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]"
graphstate_indep_qiskit_5,5,45,40,35,3,1.0,2,6.0,7.0,1.1666666666666667,0.002279996871948242,0.0003859996795654297,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]"
graphstate_indep_qiskit_5,5,45,40,35,3,1.1,2,6.0,7.0,1.1666666666666667,0.002232074737548828,0.00036716461181640625,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]"
graphstate_indep_qiskit_5,5,45,40,35,3,1.2,2,6.0,7.0,1.1666666666666667,0.0021979808807373047,0.0003559589385986328,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]"
graphstate_indep_qiskit_4,4,36,32,28,3,1.0,2,4.0,9.0,2.25,0.0012810230255126953,0.0003390312194824219,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
graphstate_indep_qiskit_4,4,36,32,28,3,1.1,2,4.0,9.0,2.25,0.0011446475982666016,0.00024700164794921875,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
graphstate_indep_qiskit_4,4,36,32,28,3,1.2,2,4.0,9.0,2.25,0.0010960102081298828,0.00024700164794921875,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
dj_indep_qiskit_3,3,22,20,17,3,1.0,1,3.0,3.0,1.0,0.00024509429931640625,0.00013589859008789062,QUBIT-LEVEL,"[1, 1, 1]","[1, 1, 1]"
dj_indep_qiskit_3,3,22,20,17,3,1.1,2,2.0,8.0,4.0,0.0004220008850097656,0.00011301040649414062,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]"
dj_indep_qiskit_3,3,22,20,17,3,1.2,2,2.0,8.0,4.0,0.0004239082336425781,0.00011110305786132812,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]"
realamprandom_indep_qiskit_4,4,132,128,110,3,1.0,2,14.0,24.0,1.7142857142857142,0.003451108932495117,0.002418994903564453,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
realamprandom_indep_qiskit_4,4,132,128,110,3,1.1,2,14.0,24.0,1.7142857142857142,0.0037262439727783203,0.002329111099243164,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
realamprandom_indep_qiskit_4,4,132,128,110,3,1.2,2,14.0,24.0,1.7142857142857142,0.0036978721618652344,0.0022439956665039062,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
qftentangled_indep_qiskit_7,7,202,195,165,3,1.0,3,23.0,31.0,1.3478260869565217,0.09734416007995605,0.005610942840576172,QUBIT-LEVEL,"[3, 3, 1]","[3, 3, 3]"
qftentangled_indep_qiskit_7,7,202,195,165,3,1.1,3,23.0,31.0,1.3478260869565217,0.0994722843170166,0.005590200424194336,QUBIT-LEVEL,"[3, 3, 1]","[3, 3, 3]"
qftentangled_indep_qiskit_7,7,202,195,165,3,1.2,3,23.0,31.0,1.3478260869565217,0.09910821914672852,0.005496978759765625,QUBIT-LEVEL,"[3, 3, 1]","[3, 3, 3]"
ghz_indep_qiskit_4,4,27,23,20,3,1.0,2,3.0,9.0,3.0,0.0011298656463623047,0.00018787384033203125,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
ghz_indep_qiskit_4,4,27,23,20,3,1.1,2,3.0,9.0,3.0,0.0015821456909179688,0.0004429817199707031,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
ghz_indep_qiskit_4,4,27,23,20,3,1.2,2,3.0,9.0,3.0,0.0030488967895507812,0.00041604042053222656,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
ghz_indep_qiskit_6,6,43,37,32,3,1.0,2,6.0,9.0,1.5,0.005991935729980469,0.00096893310546875,QUBIT-LEVEL,"[2, 2, 2]","[2, 2, 2]"
ghz_indep_qiskit_6,6,43,37,32,3,1.1,3,4.0,7.0,1.75,0.014271020889282227,0.0002779960632324219,QUBIT-LEVEL,"[3, 3, 0]","[3, 3, 3]"
ghz_indep_qiskit_6,6,43,37,32,3,1.2,3,4.0,7.0,1.75,0.010714292526245117,0.0002548694610595703,QUBIT-LEVEL,"[3, 3, 0]","[3, 3, 3]"
wstate_indep_qiskit_11,11,163,152,132,3,1.0,4,11.0,18.0,1.6363636363636365,2.716125965118408,0.002496004104614258,QUBIT-LEVEL,"[4, 4, 3]","[4, 4, 4]"
wstate_indep_qiskit_11,11,163,152,132,3,1.1,5,10.0,26.0,2.6,8.348402976989746,0.0015490055084228516,QUBIT-LEVEL,"[5, 5, 1]","[5, 5, 5]"
wstate_indep_qiskit_11,11,163,152,132,3,1.2,5,10.0,26.0,2.6,8.245099067687988,0.0015118122100830078,QUBIT-LEVEL,"[5, 5, 1]","[5, 5, 5]"
qftentangled_indep_qiskit_5,5,112,107,91,3,1.0,2,15.0,19.0,1.2666666666666666,0.005268096923828125,0.001973867416381836,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]"
qftentangled_indep_qiskit_5,5,112,107,91,3,1.1,2,15.0,19.0,1.2666666666666666,0.005071878433227539,0.0019009113311767578,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]"
qftentangled_indep_qiskit_5,5,112,107,91,3,1.2,2,15.0,19.0,1.2666666666666666,0.005213022232055664,0.001977205276489258,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]"
qft_indep_qiskit_11,11,393,382,322,3,1.0,4,47.0,27.0,0.574468085106383,6.333040952682495,0.021055936813354492,QUBIT-LEVEL,"[4, 4, 3]","[4, 4, 4]"
qft_indep_qiskit_11,11,393,382,322,3,1.1,5,42.0,49.0,1.1666666666666667,19.87833595275879,0.01776409149169922,QUBIT-LEVEL,"[5, 5, 1]","[5, 5, 5]"
qft_indep_qiskit_11,11,393,382,322,3,1.2,5,42.0,49.0,1.1666666666666667,20.234785079956055,0.017072200775146484,QUBIT-LEVEL,"[5, 5, 1]","[5, 5, 5]"
su2random_indep_qiskit_8,8,552,544,460,3,1.0,3,68.0,56.0,0.8235294117647058,0.44295334815979004,0.036791086196899414,QUBIT-LEVEL,"[3, 3, 2]","[3, 3, 3]"
su2random_indep_qiskit_8,8,552,544,460,3,1.1,3,68.0,56.0,0.8235294117647058,0.43584370613098145,0.0367128849029541,QUBIT-LEVEL,"[3, 3, 2]","[3, 3, 3]"
su2random_indep_qiskit_8,8,552,544,460,3,1.2,4,52.0,75.0,1.4423076923076923,1.2225253582000732,0.03972506523132324,QUBIT-LEVEL,"[4, 4, 0]","[4, 4, 4]"
realamprandom_indep_qiskit_6,6,306,300,255,3,1.0,2,40.0,23.0,0.575,0.013953924179077148,0.01389312744140625,QUBIT-LEVEL,"[2, 2, 2]","[2, 2, 2]"
realamprandom_indep_qiskit_6,6,306,300,255,3,1.1,3,30.0,56.0,1.8666666666666667,0.07088184356689453,0.011639118194580078,QUBIT-LEVEL,"[3, 3, 0]","[3, 3, 3]"
realamprandom_indep_qiskit_6,6,306,300,255,3,1.2,3,30.0,56.0,1.8666666666666667,0.07041287422180176,0.011667013168334961,QUBIT-LEVEL,"[3, 3, 0]","[3, 3, 3]"
graphstate_indep_qiskit_6,6,54,48,42,3,1.0,2,7.0,7.0,1.0,0.0031762123107910156,0.0005462169647216797,QUBIT-LEVEL,"[2, 2, 2]","[2, 2, 2]"
graphstate_indep_qiskit_6,6,54,48,42,3,1.1,3,5.0,11.0,2.2,0.01323080062866211,0.0003960132598876953,QUBIT-LEVEL,"[3, 3, 0]","[3, 3, 3]"
graphstate_indep_qiskit_6,6,54,48,42,3,1.2,3,5.0,11.0,2.2,0.013509988784790039,0.0004737377166748047,QUBIT-LEVEL,"[3, 3, 0]","[3, 3, 3]"
vqe_indep_qiskit_3,3,39,36,32,3,1.0,1,6.0,7.0,1.1666666666666667,0.0004050731658935547,0.0003311634063720703,QUBIT-LEVEL,"[1, 1, 1]","[1, 1, 1]"
vqe_indep_qiskit_3,3,39,36,32,3,1.1,2,3.0,15.0,5.0,0.0006661415100097656,0.00027632713317871094,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]"
vqe_indep_qiskit_3,3,39,36,32,3,1.2,2,3.0,15.0,5.0,0.0006542205810546875,0.0002741813659667969,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]"
graphstate_indep_qiskit_7,7,63,56,49,3,1.0,3,6.0,11.0,1.8333333333333333,0.032640933990478516,0.0006031990051269531,QUBIT-LEVEL,"[3, 3, 1]","[3, 3, 3]"
graphstate_indep_qiskit_7,7,63,56,49,3,1.1,3,6.0,11.0,1.8333333333333333,0.03259110450744629,0.0005679130554199219,QUBIT-LEVEL,"[3, 3, 1]","[3, 3, 3]"
graphstate_indep_qiskit_7,7,63,56,49,3,1.2,3,6.0,11.0,1.8333333333333333,0.03200507164001465,0.0005691051483154297,QUBIT-LEVEL,"[3, 3, 1]","[3, 3, 3]"
realamprandom_indep_qiskit_7,7,420,413,350,3,1.0,3,49.0,55.0,1.1224489795918366,0.2088308334350586,0.01901412010192871,QUBIT-LEVEL,"[3, 3, 1]","[3, 3, 3]"
realamprandom_indep_qiskit_7,7,420,413,350,3,1.1,3,49.0,55.0,1.1224489795918366,0.20376086235046387,0.01853013038635254,QUBIT-LEVEL,"[3, 3, 1]","[3, 3, 3]"
realamprandom_indep_qiskit_7,7,420,413,350,3,1.2,3,49.0,55.0,1.1224489795918366,0.2058708667755127,0.019131898880004883,QUBIT-LEVEL,"[3, 3, 1]","[3, 3, 3]"
qft_indep_qiskit_10,10,330,320,270,3,1.0,4,38.0,42.0,1.105263157894737,3.384549856185913,0.014122962951660156,QUBIT-LEVEL,"[4, 4, 2]","[4, 4, 4]"
qft_indep_qiskit_10,10,330,320,270,3,1.1,4,38.0,42.0,1.105263157894737,3.4470126628875732,0.014027118682861328,QUBIT-LEVEL,"[4, 4, 2]","[4, 4, 4]"
qft_indep_qiskit_10,10,330,320,270,3,1.2,4,38.0,42.0,1.105263157894737,3.4020168781280518,0.015130758285522461,QUBIT-LEVEL,"[4, 4, 2]","[4, 4, 4]"
qftentangled_indep_qiskit_4,4,79,75,64,3,1.0,2,8.0,19.0,2.375,0.002518177032470703,0.0009253025054931641,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
qftentangled_indep_qiskit_4,4,79,75,64,3,1.1,2,8.0,19.0,2.375,0.0023889541625976562,0.001043081283569336,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
qftentangled_indep_qiskit_4,4,79,75,64,3,1.2,2,8.0,19.0,2.375,0.002415895462036133,0.0011339187622070312,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
su2random_indep_qiskit_9,9,702,693,585,3,1.0,3,87.0,57.0,0.6551724137931034,0.5617337226867676,0.061190128326416016,QUBIT-LEVEL,"[3, 3, 3]","[3, 3, 3]"
su2random_indep_qiskit_9,9,702,693,585,3,1.1,4,77.0,99.0,1.2857142857142858,3.5714192390441895,0.04893326759338379,QUBIT-LEVEL,"[4, 4, 1]","[4, 4, 4]"
su2random_indep_qiskit_9,9,702,693,585,3,1.2,4,77.0,99.0,1.2857142857142858,3.627006769180298,0.049629926681518555,QUBIT-LEVEL,"[4, 4, 1]","[4, 4, 4]"
wstate_indep_qiskit_10,10,147,137,119,3,1.0,4,10.0,14.0,1.4,1.512052059173584,0.0024330615997314453,QUBIT-LEVEL,"[4, 4, 2]","[4, 4, 4]"
wstate_indep_qiskit_10,10,147,137,119,3,1.1,4,10.0,14.0,1.4,1.5008950233459473,0.0022728443145751953,QUBIT-LEVEL,"[4, 4, 2]","[4, 4, 4]"
wstate_indep_qiskit_10,10,147,137,119,3,1.2,4,10.0,14.0,1.4,1.4697089195251465,0.002286672592163086,QUBIT-LEVEL,"[4, 4, 2]","[4, 4, 4]"
ghz_indep_qiskit_7,7,51,44,38,3,1.0,3,6.0,7.0,1.1666666666666667,0.03553485870361328,0.00037932395935058594,QUBIT-LEVEL,"[3, 3, 1]","[3, 3, 3]"
ghz_indep_qiskit_7,7,51,44,38,3,1.1,3,6.0,7.0,1.1666666666666667,0.02660679817199707,0.0003809928894042969,QUBIT-LEVEL,"[3, 3, 1]","[3, 3, 3]"
ghz_indep_qiskit_7,7,51,44,38,3,1.2,3,6.0,7.0,1.1666666666666667,0.0264279842376709,0.0003719329833984375,QUBIT-LEVEL,"[3, 3, 1]","[3, 3, 3]"
ghz_indep_qiskit_3,3,19,16,14,3,1.0,1,4.0,5.0,1.25,0.0003139972686767578,0.00013589859008789062,QUBIT-LEVEL,"[1, 1, 1]","[1, 1, 1]"
ghz_indep_qiskit_3,3,19,16,14,3,1.1,2,2.0,8.0,4.0,0.0004119873046875,0.00010180473327636719,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]"
ghz_indep_qiskit_3,3,19,16,14,3,1.2,2,2.0,8.0,4.0,0.0004730224609375,0.00012087821960449219,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]"
qftentangled_indep_qiskit_12,12,535,523,440,3,1.0,4,60.0,44.0,0.7333333333333333,8.997485160827637,0.046617984771728516,QUBIT-LEVEL,"[4, 4, 4]","[4, 4, 4]"
qftentangled_indep_qiskit_12,12,535,523,440,3,1.1,5,57.0,60.0,1.0526315789473684,60.72959017753601,0.04046511650085449,QUBIT-LEVEL,"[5, 5, 2]","[5, 5, 5]"
qftentangled_indep_qiskit_12,12,535,523,440,3,1.2,5,57.0,60.0,1.0526315789473684,60.67910623550415,0.041133880615234375,QUBIT-LEVEL,"[5, 5, 2]","[5, 5, 5]"
realamprandom_indep_qiskit_3,3,72,69,60,3,1.0,1,11.0,11.0,1.0,0.0006120204925537109,0.0007917881011962891,QUBIT-LEVEL,"[1, 1, 1]","[1, 1, 1]"
realamprandom_indep_qiskit_3,3,72,69,60,3,1.1,2,7.0,22.0,3.142857142857143,0.0012118816375732422,0.0006079673767089844,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]"
realamprandom_indep_qiskit_3,3,72,69,60,3,1.2,2,7.0,22.0,3.142857142857143,0.0011820793151855469,0.0006792545318603516,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]"
ae_indep_qiskit_8,8,255,247,212,3,1.0,3,31.0,55.0,1.7741935483870968,0.20558810234069824,0.008176088333129883,QUBIT-LEVEL,"[3, 3, 2]","[3, 3, 3]"
ae_indep_qiskit_8,8,255,247,212,3,1.1,3,31.0,55.0,1.7741935483870968,0.20321202278137207,0.008253812789916992,QUBIT-LEVEL,"[3, 3, 2]","[3, 3, 3]"
ae_indep_qiskit_8,8,255,247,212,3,1.2,4,24.0,55.0,2.2916666666666665,0.5538451671600342,0.005921125411987305,QUBIT-LEVEL,"[4, 4, 0]","[4, 4, 4]"
dj_indep_qiskit_4,4,32,29,25,3,1.0,2,3.0,8.0,2.6666666666666665,0.0011510848999023438,0.0002129077911376953,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
dj_indep_qiskit_4,4,32,29,25,3,1.1,2,3.0,8.0,2.6666666666666665,0.0010602474212646484,0.00020074844360351562,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
dj_indep_qiskit_4,4,32,29,25,3,1.2,2,3.0,8.0,2.6666666666666665,0.0010843276977539062,0.0001957416534423828,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
vqe_indep_qiskit_7,7,107,100,88,3,1.0,3,8.0,20.0,2.5,0.053169965744018555,0.0014810562133789062,QUBIT-LEVEL,"[3, 3, 1]","[3, 3, 3]"
vqe_indep_qiskit_7,7,107,100,88,3,1.1,3,8.0,20.0,2.5,0.052397727966308594,0.0014910697937011719,QUBIT-LEVEL,"[3, 3, 1]","[3, 3, 3]"
vqe_indep_qiskit_7,7,107,100,88,3,1.2,3,8.0,20.0,2.5,0.05353116989135742,0.001489877700805664,QUBIT-LEVEL,"[3, 3, 1]","[3, 3, 3]"
vqe_indep_qiskit_11,11,175,164,144,3,1.0,4,11.0,16.0,1.4545454545454546,2.856534004211426,0.002959012985229492,QUBIT-LEVEL,"[4, 4, 3]","[4, 4, 4]"
vqe_indep_qiskit_11,11,175,164,144,3,1.1,5,10.0,23.0,2.3,8.750059127807617,0.001753091812133789,QUBIT-LEVEL,"[5, 5, 1]","[5, 5, 5]"
vqe_indep_qiskit_11,11,175,164,144,3,1.2,5,10.0,23.0,2.3,9.020580291748047,0.0018002986907958984,QUBIT-LEVEL,"[5, 5, 1]","[5, 5, 5]"
random_indep_qiskit_11,11,979,968,829,3,1.0,4,84.0,133.0,1.5833333333333333,16.45643401145935,0.1209099292755127,QUBIT-LEVEL,"[4, 4, 3]","[4, 4, 4]"
random_indep_qiskit_11,11,979,968,829,3,1.1,5,72.0,158.0,2.1944444444444446,52.01257300376892,0.09754490852355957,QUBIT-LEVEL,"[5, 5, 1]","[5, 5, 5]"
random_indep_qiskit_11,11,979,968,829,3,1.2,5,72.0,158.0,2.1944444444444446,51.16156315803528,0.11205816268920898,QUBIT-LEVEL,"[5, 5, 1]","[5, 5, 5]"
qft_indep_qiskit_8,8,216,208,176,3,1.0,3,27.0,40.0,1.4814814814814814,0.18062400817871094,0.006391048431396484,QUBIT-LEVEL,"[3, 3, 2]","[3, 3, 3]"
qft_indep_qiskit_8,8,216,208,176,3,1.1,3,27.0,40.0,1.4814814814814814,0.18222999572753906,0.006396770477294922,QUBIT-LEVEL,"[3, 3, 2]","[3, 3, 3]"
qft_indep_qiskit_8,8,216,208,176,3,1.2,4,20.0,42.0,2.1,0.47884225845336914,0.004987239837646484,QUBIT-LEVEL,"[4, 4, 0]","[4, 4, 4]"
graphstate_indep_qiskit_3,3,27,24,21,3,1.0,1,5.0,5.0,1.0,0.000576019287109375,0.00026702880859375,QUBIT-LEVEL,"[1, 1, 1]","[1, 1, 1]"
graphstate_indep_qiskit_3,3,27,24,21,3,1.1,2,3.0,9.0,3.0,0.0007009506225585938,0.00026106834411621094,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]"
graphstate_indep_qiskit_3,3,27,24,21,3,1.2,2,3.0,9.0,3.0,0.0005981922149658203,0.00015878677368164062,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]"
qft_indep_qiskit_9,9,267,258,218,3,1.0,3,34.0,46.0,1.3529411764705883,0.2324810028076172,0.010804176330566406,QUBIT-LEVEL,"[3, 3, 3]","[3, 3, 3]"
qft_indep_qiskit_9,9,267,258,218,3,1.1,4,29.0,42.0,1.4482758620689655,1.3678357601165771,0.008872032165527344,QUBIT-LEVEL,"[4, 4, 1]","[4, 4, 4]"
qft_indep_qiskit_9,9,267,258,218,3,1.2,4,29.0,42.0,1.4482758620689655,1.347888708114624,0.008185863494873047,QUBIT-LEVEL,"[4, 4, 1]","[4, 4, 4]"
vqe_indep_qiskit_6,6,90,84,74,3,1.0,2,8.0,20.0,2.5,0.004846096038818359,0.001711130142211914,QUBIT-LEVEL,"[2, 2, 2]","[2, 2, 2]"
vqe_indep_qiskit_6,6,90,84,74,3,1.1,3,5.0,20.0,4.0,0.0231170654296875,0.0009589195251464844,QUBIT-LEVEL,"[3, 3, 0]","[3, 3, 3]"
vqe_indep_qiskit_6,6,90,84,74,3,1.2,3,5.0,20.0,4.0,0.022497892379760742,0.0009860992431640625,QUBIT-LEVEL,"[3, 3, 0]","[3, 3, 3]"
random_indep_qiskit_10,10,665,655,563,3,1.0,4,54.0,72.0,1.3333333333333333,6.9027369022369385,0.05703377723693848,QUBIT-LEVEL,"[4, 2, 4]","[4, 4, 4]"
random_indep_qiskit_10,10,665,655,563,3,1.1,4,54.0,72.0,1.3333333333333333,6.754975080490112,0.05596590042114258,QUBIT-LEVEL,"[4, 2, 4]","[4, 4, 4]"
random_indep_qiskit_10,10,665,655,563,3,1.2,4,54.0,72.0,1.3333333333333333,6.819082975387573,0.055938005447387695,QUBIT-LEVEL,"[4, 2, 4]","[4, 4, 4]"
vqe_indep_qiskit_10,10,158,148,130,3,1.0,4,10.0,13.0,1.3,1.5972118377685547,0.002569913864135742,QUBIT-LEVEL,"[4, 4, 2]","[4, 4, 4]"
vqe_indep_qiskit_10,10,158,148,130,3,1.1,4,10.0,13.0,1.3,1.6220359802246094,0.0027959346771240234,QUBIT-LEVEL,"[4, 4, 2]","[4, 4, 4]"
vqe_indep_qiskit_10,10,158,148,130,3,1.2,4,10.0,13.0,1.3,1.6158668994903564,0.002515077590942383,QUBIT-LEVEL,"[4, 4, 2]","[4, 4, 4]"
dj_indep_qiskit_5,5,42,38,33,3,1.0,2,5.0,10.0,2.0,0.0022249221801757812,0.00040912628173828125,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]"
dj_indep_qiskit_5,5,42,38,33,3,1.1,2,5.0,10.0,2.0,0.0021810531616210938,0.00033402442932128906,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]"
dj_indep_qiskit_5,5,42,38,33,3,1.2,2,5.0,10.0,2.0,0.0021190643310546875,0.0003681182861328125,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]"
ae_indep_qiskit_9,9,315,306,262,3,1.0,3,39.0,63.0,1.6153846153846154,0.26989078521728516,0.013400793075561523,QUBIT-LEVEL,"[3, 3, 3]","[3, 3, 3]"
ae_indep_qiskit_9,9,315,306,262,3,1.1,4,34.0,62.0,1.8235294117647058,1.6194300651550293,0.010333061218261719,QUBIT-LEVEL,"[4, 4, 1]","[4, 4, 4]"
ae_indep_qiskit_9,9,315,306,262,3,1.2,4,34.0,62.0,1.8235294117647058,1.6083908081054688,0.010425090789794922,QUBIT-LEVEL,"[4, 4, 1]","[4, 4, 4]"
qaoa_indep_qiskit_12,12,204,192,168,3,1.0,4,14.0,18.0,1.2857142857142858,3.8603310585021973,0.004728794097900391,QUBIT-LEVEL,"[4, 4, 4]","[4, 4, 4]"
qaoa_indep_qiskit_12,12,204,192,168,3,1.1,5,13.0,24.0,1.8461538461538463,23.514062881469727,0.003406047821044922,QUBIT-LEVEL,"[5, 5, 2]","[5, 5, 5]"
qaoa_indep_qiskit_12,12,204,192,168,3,1.2,5,13.0,24.0,1.8461538461538463,23.36657977104187,0.0031850337982177734,QUBIT-LEVEL,"[5, 5, 2]","[5, 5, 5]"
qaoa_indep_qiskit_10,10,170,160,140,3,1.0,4,10.0,21.0,2.1,1.738542079925537,0.003468036651611328,QUBIT-LEVEL,"[4, 3, 3]","[4, 4, 4]"
qaoa_indep_qiskit_10,10,170,160,140,3,1.1,4,10.0,21.0,2.1,1.7059550285339355,0.0034859180450439453,QUBIT-LEVEL,"[4, 3, 3]","[4, 4, 4]"
qaoa_indep_qiskit_10,10,170,160,140,3,1.2,4,10.0,21.0,2.1,1.7267460823059082,0.003610849380493164,QUBIT-LEVEL,"[4, 3, 3]","[4, 4, 4]"
qftentangled_indep_qiskit_11,11,454,443,373,3,1.0,4,51.0,32.0,0.6274509803921569,7.309764862060547,0.02879786491394043,QUBIT-LEVEL,"[4, 4, 3]","[4, 4, 4]"
qftentangled_indep_qiskit_11,11,454,443,373,3,1.1,5,45.0,43.0,0.9555555555555556,23.432798147201538,0.02574896812438965,QUBIT-LEVEL,"[5, 5, 1]","[5, 5, 5]"
qftentangled_indep_qiskit_11,11,454,443,373,3,1.2,5,45.0,43.0,0.9555555555555556,23.7355899810791,0.02457880973815918,QUBIT-LEVEL,"[5, 5, 1]","[5, 5, 5]"
qftentangled_indep_qiskit_3,3,46,43,37,3,1.0,1,8.0,8.0,1.0,0.00047206878662109375,0.0004229545593261719,QUBIT-LEVEL,"[1, 1, 1]","[1, 1, 1]"
qftentangled_indep_qiskit_3,3,46,43,37,3,1.1,2,5.0,17.0,3.4,0.00074005126953125,0.00036025047302246094,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]"
qftentangled_indep_qiskit_3,3,46,43,37,3,1.2,2,5.0,17.0,3.4,0.0007441043853759766,0.0003898143768310547,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]"
dj_indep_qiskit_7,7,62,56,49,3,1.0,3,7.0,11.0,1.5714285714285714,0.032037973403930664,0.0005340576171875,QUBIT-LEVEL,"[3, 3, 1]","[3, 3, 3]"
dj_indep_qiskit_7,7,62,56,49,3,1.1,3,7.0,11.0,1.5714285714285714,0.03160905838012695,0.0005290508270263672,QUBIT-LEVEL,"[3, 3, 1]","[3, 3, 3]"
dj_indep_qiskit_7,7,62,56,49,3,1.2,3,7.0,11.0,1.5714285714285714,0.03166985511779785,0.00048732757568359375,QUBIT-LEVEL,"[3, 3, 1]","[3, 3, 3]"
vqe_indep_qiskit_12,12,192,180,158,3,1.0,4,12.0,17.0,1.4166666666666667,3.6805520057678223,0.004509925842285156,QUBIT-LEVEL,"[4, 4, 4]","[4, 4, 4]"
vqe_indep_qiskit_12,12,192,180,158,3,1.1,5,11.0,28.0,2.5454545454545454,22.61258602142334,0.003030061721801758,QUBIT-LEVEL,"[5, 5, 2]","[5, 5, 5]"
vqe_indep_qiskit_12,12,192,180,158,3,1.2,5,11.0,28.0,2.5454545454545454,22.038891077041626,0.002988100051879883,QUBIT-LEVEL,"[5, 5, 2]","[5, 5, 5]"
vqe_indep_qiskit_4,4,56,52,46,3,1.0,2,4.0,16.0,4.0,0.0017321109771728516,0.0005497932434082031,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
vqe_indep_qiskit_4,4,56,52,46,3,1.1,2,4.0,16.0,4.0,0.0018770694732666016,0.0005660057067871094,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
vqe_indep_qiskit_4,4,56,52,46,3,1.2,2,4.0,16.0,4.0,0.0017468929290771484,0.0005292892456054688,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
vqe_indep_qiskit_5,5,73,68,60,3,1.0,2,7.0,16.0,2.2857142857142856,0.003450155258178711,0.0009579658508300781,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]"
vqe_indep_qiskit_5,5,73,68,60,3,1.1,2,7.0,16.0,2.2857142857142856,0.0036809444427490234,0.0009279251098632812,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]"
vqe_indep_qiskit_5,5,73,68,60,3,1.2,2,7.0,16.0,2.2857142857142856,0.0034570693969726562,0.0009109973907470703,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]"
