workload_file,origin,n_qubits,k_partitions,best_method,best_cost
graphstate_indep_qiskit_80.qasm,MQTBench,80,2,greedy_hdh,28
graphstate_indep_qiskit_80.qasm,MQTBench,80,3,greedy_hdh,31
graphstate_indep_qiskit_80.qasm,MQTBench,80,4,greedy_hdh,38
graphstate_indep_qiskit_81.qasm,MQTBench,81,2,greedy_hdh,14
graphstate_indep_qiskit_81.qasm,MQTBench,81,3,greedy_hdh,23
graphstate_indep_qiskit_81.qasm,MQTBench,81,4,greedy_hdh,25
graphstate_indep_qiskit_82.qasm,MQTBench,82,2,greedy_hdh,18
graphstate_indep_qiskit_82.qasm,MQTBench,82,3,greedy_hdh,30
graphstate_indep_qiskit_82.qasm,MQTBench,82,4,greedy_hdh,29
graphstate_indep_qiskit_83.qasm,MQTBench,83,2,greedy_hdh,22
graphstate_indep_qiskit_83.qasm,MQTBench,83,3,greedy_hdh,20
graphstate_indep_qiskit_83.qasm,MQTBench,83,4,greedy_hdh,30
graphstate_indep_qiskit_84.qasm,MQTBench,84,2,greedy_hdh,12
graphstate_indep_qiskit_84.qasm,MQTBench,84,3,greedy_hdh,24
graphstate_indep_qiskit_84.qasm,MQTBench,84,4,greedy_hdh,23
graphstate_indep_qiskit_85.qasm,MQTBench,85,2,greedy_hdh,18
graphstate_indep_qiskit_85.qasm,MQTBench,85,3,greedy_hdh,32
graphstate_indep_qiskit_85.qasm,MQTBench,85,4,greedy_hdh,32
graphstate_indep_qiskit_86.qasm,MQTBench,86,2,greedy_hdh,18
graphstate_indep_qiskit_86.qasm,MQTBench,86,3,greedy_hdh,27
graphstate_indep_qiskit_86.qasm,MQTBench,86,4,greedy_hdh,34
graphstate_indep_qiskit_87.qasm,MQTBench,87,2,greedy_hdh,20
graphstate_indep_qiskit_87.qasm,MQTBench,87,3,greedy_hdh,26
graphstate_indep_qiskit_87.qasm,MQTBench,87,4,greedy_hdh,27
graphstate_indep_qiskit_88.qasm,MQTBench,88,2,greedy_hdh,22
graphstate_indep_qiskit_88.qasm,MQTBench,88,3,greedy_hdh,29
graphstate_indep_qiskit_88.qasm,MQTBench,88,4,greedy_hdh,30
graphstate_indep_qiskit_89.qasm,MQTBench,89,2,greedy_hdh,28
graphstate_indep_qiskit_89.qasm,MQTBench,89,3,greedy_hdh,27
graphstate_indep_qiskit_89.qasm,MQTBench,89,4,greedy_hdh,40
graphstate_indep_qiskit_90.qasm,MQTBench,90,2,greedy_hdh,20
graphstate_indep_qiskit_90.qasm,MQTBench,90,3,greedy_hdh,30
graphstate_indep_qiskit_90.qasm,MQTBench,90,4,greedy_hdh,35
graphstate_indep_qiskit_91.qasm,MQTBench,91,2,greedy_hdh,16
graphstate_indep_qiskit_91.qasm,MQTBench,91,3,greedy_hdh,29
graphstate_indep_qiskit_91.qasm,MQTBench,91,4,greedy_hdh,36
graphstate_indep_qiskit_92.qasm,MQTBench,92,2,greedy_hdh,24
graphstate_indep_qiskit_92.qasm,MQTBench,92,3,greedy_hdh,29
graphstate_indep_qiskit_92.qasm,MQTBench,92,4,greedy_hdh,41
graphstate_indep_qiskit_93.qasm,MQTBench,93,2,greedy_hdh,20
graphstate_indep_qiskit_93.qasm,MQTBench,93,3,greedy_hdh,30
graphstate_indep_qiskit_93.qasm,MQTBench,93,4,greedy_hdh,34
graphstate_indep_qiskit_94.qasm,MQTBench,94,2,greedy_hdh,14
graphstate_indep_qiskit_94.qasm,MQTBench,94,3,greedy_hdh,27
graphstate_indep_qiskit_94.qasm,MQTBench,94,4,greedy_hdh,35
graphstate_indep_qiskit_95.qasm,MQTBench,95,2,greedy_hdh,26
graphstate_indep_qiskit_95.qasm,MQTBench,95,3,greedy_hdh,32
graphstate_indep_qiskit_95.qasm,MQTBench,95,4,greedy_hdh,36
graphstate_indep_qiskit_96.qasm,MQTBench,96,2,greedy_hdh,22
graphstate_indep_qiskit_96.qasm,MQTBench,96,3,greedy_hdh,28
graphstate_indep_qiskit_96.qasm,MQTBench,96,4,greedy_hdh,33
graphstate_indep_qiskit_97.qasm,MQTBench,97,2,greedy_hdh,22
graphstate_indep_qiskit_97.qasm,MQTBench,97,3,greedy_hdh,25
graphstate_indep_qiskit_97.qasm,MQTBench,97,4,greedy_hdh,35
graphstate_indep_qiskit_98.qasm,MQTBench,98,2,greedy_hdh,18
graphstate_indep_qiskit_98.qasm,MQTBench,98,3,greedy_hdh,34
graphstate_indep_qiskit_98.qasm,MQTBench,98,4,greedy_hdh,43
graphstate_indep_qiskit_99.qasm,MQTBench,99,2,greedy_hdh,24
graphstate_indep_qiskit_99.qasm,MQTBench,99,3,greedy_hdh,36
graphstate_indep_qiskit_99.qasm,MQTBench,99,4,greedy_hdh,40
pricingcall_indep_qiskit_21.qasm,MQTBench,21,2,greedy_hdh,562
pricingcall_indep_qiskit_21.qasm,MQTBench,21,3,greedy_hdh,829
pricingcall_indep_qiskit_21.qasm,MQTBench,21,4,greedy_hdh,846
pricingcall_indep_qiskit_23.qasm,MQTBench,23,2,greedy_hdh,733
pricingcall_indep_qiskit_23.qasm,MQTBench,23,3,greedy_hdh,1613
pricingcall_indep_qiskit_23.qasm,MQTBench,23,4,greedy_hdh,1515
pricingcall_indep_qiskit_25.qasm,MQTBench,25,2,greedy_hdh,1450
pricingcall_indep_qiskit_25.qasm,MQTBench,25,3,greedy_hdh,1674
pricingcall_indep_qiskit_25.qasm,MQTBench,25,4,greedy_hdh,1337
pricingput_indep_qiskit_21.qasm,MQTBench,21,2,greedy_hdh,580
pricingput_indep_qiskit_21.qasm,MQTBench,21,3,greedy_hdh,654
pricingput_indep_qiskit_21.qasm,MQTBench,21,4,greedy_hdh,775
pricingput_indep_qiskit_23.qasm,MQTBench,23,2,greedy_hdh,1116
pricingput_indep_qiskit_23.qasm,MQTBench,23,3,greedy_hdh,1465
pricingput_indep_qiskit_23.qasm,MQTBench,23,4,greedy_hdh,782
pricingput_indep_qiskit_25.qasm,MQTBench,25,2,greedy_hdh,2566
pricingput_indep_qiskit_25.qasm,MQTBench,25,3,greedy_hdh,3206
pricingput_indep_qiskit_25.qasm,MQTBench,25,4,greedy_hdh,3595
qft_indep_qiskit_100.qasm,MQTBench,100,2,greedy_hdh,2526
qft_indep_qiskit_100.qasm,MQTBench,100,3,greedy_hdh,3373
qft_indep_qiskit_100.qasm,MQTBench,100,4,greedy_hdh,3794
qft_indep_qiskit_101.qasm,MQTBench,101,2,greedy_hdh,2575
qft_indep_qiskit_101.qasm,MQTBench,101,3,greedy_hdh,3439
qft_indep_qiskit_101.qasm,MQTBench,101,4,greedy_hdh,3860
qft_indep_qiskit_102.qasm,MQTBench,102,2,greedy_hdh,2630
qft_indep_qiskit_102.qasm,MQTBench,102,3,greedy_hdh,3506
qft_indep_qiskit_102.qasm,MQTBench,102,4,greedy_hdh,3937
qft_indep_qiskit_103.qasm,MQTBench,103,2,greedy_hdh,2674
qft_indep_qiskit_103.qasm,MQTBench,103,3,greedy_hdh,3572
qft_indep_qiskit_103.qasm,MQTBench,103,4,greedy_hdh,4015
qft_indep_qiskit_104.qasm,MQTBench,104,2,greedy_hdh,2734
qft_indep_qiskit_104.qasm,MQTBench,104,3,greedy_hdh,3644
qft_indep_qiskit_104.qasm,MQTBench,104,4,greedy_hdh,4101
qft_indep_qiskit_105.qasm,MQTBench,105,2,greedy_hdh,2787
qft_indep_qiskit_105.qasm,MQTBench,105,3,greedy_hdh,3712
qft_indep_qiskit_105.qasm,MQTBench,105,4,greedy_hdh,4169
qft_indep_qiskit_106.qasm,MQTBench,106,2,greedy_hdh,2834
qft_indep_qiskit_106.qasm,MQTBench,106,3,greedy_hdh,3781
qft_indep_qiskit_106.qasm,MQTBench,106,4,greedy_hdh,4251
qft_indep_qiskit_107.qasm,MQTBench,107,2,greedy_hdh,2894
qft_indep_qiskit_107.qasm,MQTBench,107,3,greedy_hdh,3859
qft_indep_qiskit_107.qasm,MQTBench,107,4,greedy_hdh,4343
qft_indep_qiskit_108.qasm,MQTBench,108,2,greedy_hdh,2940
qft_indep_qiskit_108.qasm,MQTBench,108,3,greedy_hdh,3928
qft_indep_qiskit_108.qasm,MQTBench,108,4,greedy_hdh,4419
qft_indep_qiskit_109.qasm,MQTBench,109,2,greedy_hdh,2999
qft_indep_qiskit_109.qasm,MQTBench,109,3,greedy_hdh,3994
qft_indep_qiskit_109.qasm,MQTBench,109,4,greedy_hdh,4496
qft_indep_qiskit_110.qasm,MQTBench,110,2,greedy_hdh,3058
qft_indep_qiskit_110.qasm,MQTBench,110,3,greedy_hdh,4068
qft_indep_qiskit_110.qasm,MQTBench,110,4,greedy_hdh,4579
qft_indep_qiskit_111.qasm,MQTBench,111,2,greedy_hdh,3106
qft_indep_qiskit_111.qasm,MQTBench,111,3,greedy_hdh,4150
qft_indep_qiskit_111.qasm,MQTBench,111,4,greedy_hdh,4663
qft_indep_qiskit_112.qasm,MQTBench,112,2,greedy_hdh,3162
qft_indep_qiskit_112.qasm,MQTBench,112,3,greedy_hdh,4221
qft_indep_qiskit_112.qasm,MQTBench,112,4,greedy_hdh,4751
qft_indep_qiskit_113.qasm,MQTBench,113,2,greedy_hdh,3215
qft_indep_qiskit_113.qasm,MQTBench,113,3,greedy_hdh,4293
qft_indep_qiskit_113.qasm,MQTBench,113,4,greedy_hdh,4829
qft_indep_qiskit_114.qasm,MQTBench,114,2,greedy_hdh,3278
qft_indep_qiskit_114.qasm,MQTBench,114,3,greedy_hdh,4366
qft_indep_qiskit_114.qasm,MQTBench,114,4,greedy_hdh,4916
qft_indep_qiskit_115.qasm,MQTBench,115,2,greedy_hdh,3332
qft_indep_qiskit_115.qasm,MQTBench,115,3,greedy_hdh,4447
qft_indep_qiskit_115.qasm,MQTBench,115,4,greedy_hdh,5006
qft_indep_qiskit_116.qasm,MQTBench,116,2,greedy_hdh,3392
qft_indep_qiskit_116.qasm,MQTBench,116,3,greedy_hdh,4522
qft_indep_qiskit_116.qasm,MQTBench,116,4,greedy_hdh,5095
qft_indep_qiskit_117.qasm,MQTBench,117,2,greedy_hdh,3443
qft_indep_qiskit_117.qasm,MQTBench,117,3,greedy_hdh,4590
qft_indep_qiskit_117.qasm,MQTBench,117,4,greedy_hdh,5179
qft_indep_qiskit_118.qasm,MQTBench,118,2,greedy_hdh,3504
qft_indep_qiskit_118.qasm,MQTBench,118,3,greedy_hdh,4683
qft_indep_qiskit_118.qasm,MQTBench,118,4,greedy_hdh,5264
qft_indep_qiskit_119.qasm,MQTBench,119,2,greedy_hdh,3568
qft_indep_qiskit_119.qasm,MQTBench,119,3,greedy_hdh,4754
qft_indep_qiskit_119.qasm,MQTBench,119,4,greedy_hdh,5353
qft_indep_qiskit_120.qasm,MQTBench,120,2,greedy_hdh,3620
qft_indep_qiskit_120.qasm,MQTBench,120,3,greedy_hdh,4843
qft_indep_qiskit_120.qasm,MQTBench,120,4,greedy_hdh,5449
qft_indep_qiskit_121.qasm,MQTBench,121,2,greedy_hdh,3688
qft_indep_qiskit_121.qasm,MQTBench,121,3,greedy_hdh,4920
qft_indep_qiskit_121.qasm,MQTBench,121,4,greedy_hdh,5534
qft_indep_qiskit_122.qasm,MQTBench,122,2,greedy_hdh,3742
qft_indep_qiskit_122.qasm,MQTBench,122,3,greedy_hdh,5000
qft_indep_qiskit_122.qasm,MQTBench,122,4,greedy_hdh,5635
qft_indep_qiskit_123.qasm,MQTBench,123,2,greedy_hdh,3807
qft_indep_qiskit_123.qasm,MQTBench,123,3,greedy_hdh,5082
qft_indep_qiskit_123.qasm,MQTBench,123,4,greedy_hdh,5721
qft_indep_qiskit_124.qasm,MQTBench,124,2,greedy_hdh,3864
qft_indep_qiskit_124.qasm,MQTBench,124,3,greedy_hdh,5163
qft_indep_qiskit_124.qasm,MQTBench,124,4,greedy_hdh,5816
qft_indep_qiskit_125.qasm,MQTBench,125,2,greedy_hdh,3933
qft_indep_qiskit_125.qasm,MQTBench,125,3,greedy_hdh,5250
qft_indep_qiskit_125.qasm,MQTBench,125,4,greedy_hdh,5900
qft_indep_qiskit_126.qasm,MQTBench,126,2,greedy_hdh,4006
qft_indep_qiskit_126.qasm,MQTBench,126,3,greedy_hdh,5336
qft_indep_qiskit_126.qasm,MQTBench,126,4,greedy_hdh,6000
qft_indep_qiskit_127.qasm,MQTBench,127,2,greedy_hdh,4064
qft_indep_qiskit_127.qasm,MQTBench,127,3,greedy_hdh,5417
qft_indep_qiskit_127.qasm,MQTBench,127,4,greedy_hdh,6093
qft_indep_qiskit_128.qasm,MQTBench,128,2,greedy_hdh,4136
qft_indep_qiskit_128.qasm,MQTBench,128,3,greedy_hdh,5501
qft_indep_qiskit_128.qasm,MQTBench,128,4,greedy_hdh,6188
qft_indep_qiskit_129.qasm,MQTBench,129,2,greedy_hdh,4190
qft_indep_qiskit_129.qasm,MQTBench,129,3,greedy_hdh,5590
qft_indep_qiskit_129.qasm,MQTBench,129,4,greedy_hdh,6291
qft_indep_qiskit_130.qasm,MQTBench,130,2,greedy_hdh,4256
qft_indep_qiskit_130.qasm,MQTBench,130,3,greedy_hdh,5675
qft_indep_qiskit_130.qasm,MQTBench,130,4,greedy_hdh,6385
qft_indep_qiskit_21.qasm,MQTBench,21,2,greedy_hdh,112
qft_indep_qiskit_21.qasm,MQTBench,21,3,greedy_hdh,154
qft_indep_qiskit_21.qasm,MQTBench,21,4,greedy_hdh,167
qft_indep_qiskit_22.qasm,MQTBench,22,2,greedy_hdh,126
qft_indep_qiskit_22.qasm,MQTBench,22,3,greedy_hdh,167
qft_indep_qiskit_22.qasm,MQTBench,22,4,greedy_hdh,190
qft_indep_qiskit_23.qasm,MQTBench,23,2,greedy_hdh,139
qft_indep_qiskit_23.qasm,MQTBench,23,3,greedy_hdh,186
qft_indep_qiskit_23.qasm,MQTBench,23,4,greedy_hdh,209
qft_indep_qiskit_24.qasm,MQTBench,24,2,greedy_hdh,150
qft_indep_qiskit_24.qasm,MQTBench,24,3,greedy_hdh,201
qft_indep_qiskit_24.qasm,MQTBench,24,4,greedy_hdh,227
qft_indep_qiskit_25.qasm,MQTBench,25,2,greedy_hdh,162
qft_indep_qiskit_25.qasm,MQTBench,25,3,greedy_hdh,214
qft_indep_qiskit_25.qasm,MQTBench,25,4,greedy_hdh,240
qft_indep_qiskit_26.qasm,MQTBench,26,2,greedy_hdh,174
qft_indep_qiskit_26.qasm,MQTBench,26,3,greedy_hdh,234
qft_indep_qiskit_26.qasm,MQTBench,26,4,greedy_hdh,261
qft_indep_qiskit_27.qasm,MQTBench,27,2,greedy_hdh,187
qft_indep_qiskit_27.qasm,MQTBench,27,3,greedy_hdh,252
qft_indep_qiskit_27.qasm,MQTBench,27,4,greedy_hdh,282
qft_indep_qiskit_28.qasm,MQTBench,28,2,greedy_hdh,202
qft_indep_qiskit_28.qasm,MQTBench,28,3,greedy_hdh,267
qft_indep_qiskit_28.qasm,MQTBench,28,4,greedy_hdh,306
qft_indep_qiskit_29.qasm,MQTBench,29,2,greedy_hdh,214
qft_indep_qiskit_29.qasm,MQTBench,29,3,greedy_hdh,291
qft_indep_qiskit_29.qasm,MQTBench,29,4,greedy_hdh,324
qft_indep_qiskit_30.qasm,MQTBench,30,2,greedy_hdh,232
qft_indep_qiskit_30.qasm,MQTBench,30,3,greedy_hdh,308
qft_indep_qiskit_30.qasm,MQTBench,30,4,greedy_hdh,349
qft_indep_qiskit_31.qasm,MQTBench,31,2,greedy_hdh,247
qft_indep_qiskit_31.qasm,MQTBench,31,3,greedy_hdh,329
qft_indep_qiskit_31.qasm,MQTBench,31,4,greedy_hdh,371
qft_indep_qiskit_32.qasm,MQTBench,32,2,greedy_hdh,264
qft_indep_qiskit_32.qasm,MQTBench,32,3,greedy_hdh,351
qft_indep_qiskit_32.qasm,MQTBench,32,4,greedy_hdh,398
qft_indep_qiskit_33.qasm,MQTBench,33,2,greedy_hdh,278
qft_indep_qiskit_33.qasm,MQTBench,33,3,greedy_hdh,375
qft_indep_qiskit_33.qasm,MQTBench,33,4,greedy_hdh,412
qft_indep_qiskit_34.qasm,MQTBench,34,2,greedy_hdh,298
qft_indep_qiskit_34.qasm,MQTBench,34,3,greedy_hdh,396
qft_indep_qiskit_34.qasm,MQTBench,34,4,greedy_hdh,447
qft_indep_qiskit_35.qasm,MQTBench,35,2,greedy_hdh,313
qft_indep_qiskit_35.qasm,MQTBench,35,3,greedy_hdh,419
qft_indep_qiskit_35.qasm,MQTBench,35,4,greedy_hdh,473
qft_indep_qiskit_36.qasm,MQTBench,36,2,greedy_hdh,338
qft_indep_qiskit_36.qasm,MQTBench,36,3,greedy_hdh,443
qft_indep_qiskit_36.qasm,MQTBench,36,4,greedy_hdh,502
qft_indep_qiskit_37.qasm,MQTBench,37,2,greedy_hdh,354
qft_indep_qiskit_37.qasm,MQTBench,37,3,greedy_hdh,466
qft_indep_qiskit_37.qasm,MQTBench,37,4,greedy_hdh,522
qft_indep_qiskit_38.qasm,MQTBench,38,2,greedy_hdh,370
qft_indep_qiskit_38.qasm,MQTBench,38,3,greedy_hdh,495
qft_indep_qiskit_38.qasm,MQTBench,38,4,greedy_hdh,554
qft_indep_qiskit_39.qasm,MQTBench,39,2,greedy_hdh,391
qft_indep_qiskit_39.qasm,MQTBench,39,3,greedy_hdh,518
qft_indep_qiskit_39.qasm,MQTBench,39,4,greedy_hdh,586
qft_indep_qiskit_40.qasm,MQTBench,40,2,greedy_hdh,414
qft_indep_qiskit_40.qasm,MQTBench,40,3,greedy_hdh,545
qft_indep_qiskit_40.qasm,MQTBench,40,4,greedy_hdh,615
qft_indep_qiskit_41.qasm,MQTBench,41,2,greedy_hdh,432
qft_indep_qiskit_41.qasm,MQTBench,41,3,greedy_hdh,574
qft_indep_qiskit_41.qasm,MQTBench,41,4,greedy_hdh,640
qft_indep_qiskit_42.qasm,MQTBench,42,2,greedy_hdh,452
qft_indep_qiskit_42.qasm,MQTBench,42,3,greedy_hdh,603
qft_indep_qiskit_42.qasm,MQTBench,42,4,greedy_hdh,677
qft_indep_qiskit_43.qasm,MQTBench,43,2,greedy_hdh,476
qft_indep_qiskit_43.qasm,MQTBench,43,3,greedy_hdh,632
qft_indep_qiskit_43.qasm,MQTBench,43,4,greedy_hdh,712
qft_indep_qiskit_44.qasm,MQTBench,44,2,greedy_hdh,492
qft_indep_qiskit_44.qasm,MQTBench,44,3,greedy_hdh,661
qft_indep_qiskit_44.qasm,MQTBench,44,4,greedy_hdh,742
qft_indep_qiskit_45.qasm,MQTBench,45,2,greedy_hdh,514
qft_indep_qiskit_45.qasm,MQTBench,45,3,greedy_hdh,685
qft_indep_qiskit_45.qasm,MQTBench,45,4,greedy_hdh,775
qft_indep_qiskit_46.qasm,MQTBench,46,2,greedy_hdh,540
qft_indep_qiskit_46.qasm,MQTBench,46,3,greedy_hdh,718
qft_indep_qiskit_46.qasm,MQTBench,46,4,greedy_hdh,808
qft_indep_qiskit_47.qasm,MQTBench,47,2,greedy_hdh,565
qft_indep_qiskit_47.qasm,MQTBench,47,3,greedy_hdh,755
qft_indep_qiskit_47.qasm,MQTBench,47,4,greedy_hdh,841
qft_indep_qiskit_48.qasm,MQTBench,48,2,greedy_hdh,590
qft_indep_qiskit_48.qasm,MQTBench,48,3,greedy_hdh,783
qft_indep_qiskit_48.qasm,MQTBench,48,4,greedy_hdh,882
qft_indep_qiskit_49.qasm,MQTBench,49,2,greedy_hdh,612
qft_indep_qiskit_49.qasm,MQTBench,49,3,greedy_hdh,814
qft_indep_qiskit_49.qasm,MQTBench,49,4,greedy_hdh,916
qft_indep_qiskit_50.qasm,MQTBench,50,2,greedy_hdh,636
qft_indep_qiskit_50.qasm,MQTBench,50,3,greedy_hdh,849
qft_indep_qiskit_50.qasm,MQTBench,50,4,greedy_hdh,951
qft_indep_qiskit_51.qasm,MQTBench,51,2,greedy_hdh,665
qft_indep_qiskit_51.qasm,MQTBench,51,3,greedy_hdh,882
qft_indep_qiskit_51.qasm,MQTBench,51,4,greedy_hdh,996
qft_indep_qiskit_52.qasm,MQTBench,52,2,greedy_hdh,690
qft_indep_qiskit_52.qasm,MQTBench,52,3,greedy_hdh,921
qft_indep_qiskit_52.qasm,MQTBench,52,4,greedy_hdh,1035
qft_indep_qiskit_53.qasm,MQTBench,53,2,greedy_hdh,719
qft_indep_qiskit_53.qasm,MQTBench,53,3,greedy_hdh,954
qft_indep_qiskit_53.qasm,MQTBench,53,4,greedy_hdh,1067
qft_indep_qiskit_54.qasm,MQTBench,54,2,greedy_hdh,744
qft_indep_qiskit_54.qasm,MQTBench,54,3,greedy_hdh,987
qft_indep_qiskit_54.qasm,MQTBench,54,4,greedy_hdh,1113
qft_indep_qiskit_55.qasm,MQTBench,55,2,greedy_hdh,772
qft_indep_qiskit_55.qasm,MQTBench,55,3,greedy_hdh,1024
qft_indep_qiskit_55.qasm,MQTBench,55,4,greedy_hdh,1154
qft_indep_qiskit_56.qasm,MQTBench,56,2,greedy_hdh,800
qft_indep_qiskit_56.qasm,MQTBench,56,3,greedy_hdh,1063
qft_indep_qiskit_56.qasm,MQTBench,56,4,greedy_hdh,1197
qft_indep_qiskit_57.qasm,MQTBench,57,2,greedy_hdh,822
qft_indep_qiskit_57.qasm,MQTBench,57,3,greedy_hdh,1104
qft_indep_qiskit_57.qasm,MQTBench,57,4,greedy_hdh,1235
qft_indep_qiskit_58.qasm,MQTBench,58,2,greedy_hdh,856
qft_indep_qiskit_58.qasm,MQTBench,58,3,greedy_hdh,1139
qft_indep_qiskit_58.qasm,MQTBench,58,4,greedy_hdh,1280
qft_indep_qiskit_59.qasm,MQTBench,59,2,greedy_hdh,893
qft_indep_qiskit_59.qasm,MQTBench,59,3,greedy_hdh,1177
qft_indep_qiskit_59.qasm,MQTBench,59,4,greedy_hdh,1329
qft_indep_qiskit_60.qasm,MQTBench,60,2,greedy_hdh,912
qft_indep_qiskit_60.qasm,MQTBench,60,3,greedy_hdh,1225
qft_indep_qiskit_60.qasm,MQTBench,60,4,greedy_hdh,1374
qft_indep_qiskit_61.qasm,MQTBench,61,2,greedy_hdh,946
qft_indep_qiskit_61.qasm,MQTBench,61,3,greedy_hdh,1260
qft_indep_qiskit_61.qasm,MQTBench,61,4,greedy_hdh,1413
qft_indep_qiskit_62.qasm,MQTBench,62,2,greedy_hdh,980
qft_indep_qiskit_62.qasm,MQTBench,62,3,greedy_hdh,1303
qft_indep_qiskit_62.qasm,MQTBench,62,4,greedy_hdh,1462
qft_indep_qiskit_63.qasm,MQTBench,63,2,greedy_hdh,1008
qft_indep_qiskit_63.qasm,MQTBench,63,3,greedy_hdh,1347
qft_indep_qiskit_63.qasm,MQTBench,63,4,greedy_hdh,1512
qft_indep_qiskit_64.qasm,MQTBench,64,2,greedy_hdh,1044
qft_indep_qiskit_64.qasm,MQTBench,64,3,greedy_hdh,1386
qft_indep_qiskit_64.qasm,MQTBench,64,4,greedy_hdh,1555
qft_indep_qiskit_65.qasm,MQTBench,65,2,greedy_hdh,1075
qft_indep_qiskit_65.qasm,MQTBench,65,3,greedy_hdh,1427
qft_indep_qiskit_65.qasm,MQTBench,65,4,greedy_hdh,1600
qft_indep_qiskit_66.qasm,MQTBench,66,2,greedy_hdh,1110
qft_indep_qiskit_66.qasm,MQTBench,66,3,greedy_hdh,1476
qft_indep_qiskit_66.qasm,MQTBench,66,4,greedy_hdh,1653
qft_indep_qiskit_67.qasm,MQTBench,67,2,greedy_hdh,1139
qft_indep_qiskit_67.qasm,MQTBench,67,3,greedy_hdh,1518
qft_indep_qiskit_67.qasm,MQTBench,67,4,greedy_hdh,1709
qft_indep_qiskit_68.qasm,MQTBench,68,2,greedy_hdh,1176
qft_indep_qiskit_68.qasm,MQTBench,68,3,greedy_hdh,1565
qft_indep_qiskit_68.qasm,MQTBench,68,4,greedy_hdh,1756
qft_indep_qiskit_69.qasm,MQTBench,69,2,greedy_hdh,1209
qft_indep_qiskit_69.qasm,MQTBench,69,3,greedy_hdh,1610
qft_indep_qiskit_69.qasm,MQTBench,69,4,greedy_hdh,1811
qft_indep_qiskit_70.qasm,MQTBench,70,2,greedy_hdh,1248
qft_indep_qiskit_70.qasm,MQTBench,70,3,greedy_hdh,1654
qft_indep_qiskit_70.qasm,MQTBench,70,4,greedy_hdh,1859
qft_indep_qiskit_71.qasm,MQTBench,71,2,greedy_hdh,1282
qft_indep_qiskit_71.qasm,MQTBench,71,3,greedy_hdh,1706
qft_indep_qiskit_71.qasm,MQTBench,71,4,greedy_hdh,1919
qft_indep_qiskit_72.qasm,MQTBench,72,2,greedy_hdh,1320
qft_indep_qiskit_72.qasm,MQTBench,72,3,greedy_hdh,1755
qft_indep_qiskit_72.qasm,MQTBench,72,4,greedy_hdh,1973
qft_indep_qiskit_73.qasm,MQTBench,73,2,greedy_hdh,1356
qft_indep_qiskit_73.qasm,MQTBench,73,3,greedy_hdh,1799
qft_indep_qiskit_73.qasm,MQTBench,73,4,greedy_hdh,2021
qft_indep_qiskit_74.qasm,MQTBench,74,2,greedy_hdh,1394
qft_indep_qiskit_74.qasm,MQTBench,74,3,greedy_hdh,1849
qft_indep_qiskit_74.qasm,MQTBench,74,4,greedy_hdh,2080
qft_indep_qiskit_75.qasm,MQTBench,75,2,greedy_hdh,1426
qft_indep_qiskit_75.qasm,MQTBench,75,3,greedy_hdh,1903
qft_indep_qiskit_75.qasm,MQTBench,75,4,greedy_hdh,2138
qft_indep_qiskit_76.qasm,MQTBench,76,2,greedy_hdh,1462
qft_indep_qiskit_76.qasm,MQTBench,76,3,greedy_hdh,1953
qft_indep_qiskit_76.qasm,MQTBench,76,4,greedy_hdh,2197
qft_indep_qiskit_77.qasm,MQTBench,77,2,greedy_hdh,1505
qft_indep_qiskit_77.qasm,MQTBench,77,3,greedy_hdh,1998
qft_indep_qiskit_77.qasm,MQTBench,77,4,greedy_hdh,2248
qft_indep_qiskit_78.qasm,MQTBench,78,2,greedy_hdh,1546
qft_indep_qiskit_78.qasm,MQTBench,78,3,greedy_hdh,2056
qft_indep_qiskit_78.qasm,MQTBench,78,4,greedy_hdh,2310
qft_indep_qiskit_79.qasm,MQTBench,79,2,greedy_hdh,1576
qft_indep_qiskit_79.qasm,MQTBench,79,3,greedy_hdh,2110
qft_indep_qiskit_79.qasm,MQTBench,79,4,greedy_hdh,2372
qft_indep_qiskit_80.qasm,MQTBench,80,2,greedy_hdh,1622
qft_indep_qiskit_80.qasm,MQTBench,80,3,greedy_hdh,2163
qft_indep_qiskit_80.qasm,MQTBench,80,4,greedy_hdh,2430
qft_indep_qiskit_81.qasm,MQTBench,81,2,greedy_hdh,1669
qft_indep_qiskit_81.qasm,MQTBench,81,3,greedy_hdh,2219
qft_indep_qiskit_81.qasm,MQTBench,81,4,greedy_hdh,2487
qft_indep_qiskit_82.qasm,MQTBench,82,2,greedy_hdh,1706
qft_indep_qiskit_82.qasm,MQTBench,82,3,greedy_hdh,2270
qft_indep_qiskit_82.qasm,MQTBench,82,4,greedy_hdh,2553
qft_indep_qiskit_83.qasm,MQTBench,83,2,greedy_hdh,1749
qft_indep_qiskit_83.qasm,MQTBench,83,3,greedy_hdh,2327
qft_indep_qiskit_83.qasm,MQTBench,83,4,greedy_hdh,2610
qft_indep_qiskit_84.qasm,MQTBench,84,2,greedy_hdh,1784
qft_indep_qiskit_84.qasm,MQTBench,84,3,greedy_hdh,2382
qft_indep_qiskit_84.qasm,MQTBench,84,4,greedy_hdh,2678
qft_indep_qiskit_85.qasm,MQTBench,85,2,greedy_hdh,1830
qft_indep_qiskit_85.qasm,MQTBench,85,3,greedy_hdh,2438
qft_indep_qiskit_85.qasm,MQTBench,85,4,greedy_hdh,2735
qft_indep_qiskit_86.qasm,MQTBench,86,2,greedy_hdh,1870
